draw_id,beta,gamma,rho,degree,degree_mean
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,10,25.35
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,11,21.65
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,12,18.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,13,13.7
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,14,10.5
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,15,7.325
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,16,4.05
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,17,3.225
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,18,1.5
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,19,0.925
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,20,0.4
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,21,0.175
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,22,0.025
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,23,0.075
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,24,0.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,25,0.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,26,0.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,27,0.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,28,0.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,29,0.0
4,0.1358146440718308,0.0960707157366793,0.2668810764261244,30,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,0,0.0
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,1,0.05
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,2,0.4
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,3,1.725
5,0.1686197926686113,0.0596422906494531,0.3059579338121484,4,4.1
