step,beta,gamma,rho,distance,accepted_move,chain_id,epsilon_quantile,proposal_factor
1110,0.189272903947556,0.0790006987906305,0.35665835141856617,0.7284036263551645,0,3,0.9,0.8
1115,0.17645286079345296,0.07162876578553791,0.3915583611599348,0.8805257618012203,0,3,0.9,0.8
1120,0.18736766475146088,0.07719366931043836,0.37043679987971545,0.5638195373741153,0,3,0.9,0.8
1125,0.2081618093150739,0.08370654570450083,0.40346886240950575,0.9385129361653227,0,3,0.9,0.8
1130,0.19336748666388748,0.07702023911186216,0.38887913189669715,0.9044451922086003,0,3,0.9,0.8
1135,0.1740651768419311,0.0962107102538321,0.35223551431899786,0.5245255978465493,1,3,0.9,0.8
1140,0.17532033721790402,0.11623554842095139,0.2982727042282569,0.9312183418282826,1,3,0.9,0.8
1145,0.17144527071099258,0.10721152872707976,0.3863142403559904,0.8946951715857724,1,3,0.9,0.8
1150,0.17478438473621788,0.10043541383981969,0.3577300063788004,0.5889375648282947,0,3,0.9,0.8
1155,0.17854033937100572,0.11471052185854097,0.32711085047143335,0.8153629201842931,1,3,0.9,0.8
1160,0.17552853183089887,0.10581098837298118,0.3442122002844345,0.6703625854592016,1,3,0.9,0.8
1165,0.18985145413477017,0.10780147062351461,0.30853734450873854,0.9348470232524587,0,3,0.9,0.8
1170,0.1609970634632236,0.08620050367596648,0.3649947504250804,0.585110279403887,1,3,0.9,0.8
1175,0.18965452300982144,0.11357817522595151,0.37035375016364014,0.804185682398306,1,3,0.9,0.8
1180,0.18563343247896913,0.10977873223776319,0.3821078541277745,0.7987229113587079,0,3,0.9,0.8
1185,0.21140130153262984,0.10441228878770066,0.3908800857444518,0.9205137317217913,1,3,0.9,0.8
1190,0.18455595296665595,0.08652708079840025,0.377129946001567,0.6392267622826505,1,3,0.9,0.8
1195,0.20311454845799548,0.08597664021030653,0.32477682650867556,0.9152569446121958,1,3,0.9,0.8
1200,0.16063680598430216,0.07063569126332161,0.24091251586292392,0.858178056294869,0,3,0.9,0.8
1205,0.1571274104710477,0.08353165709347604,0.3881830618044516,0.9184666694507178,1,3,0.9,0.8
1210,0.19372440556648582,0.07976612254154247,0.34962043376971946,0.7455834315418525,1,3,0.9,0.8
1215,0.20035520671709997,0.1193282923812479,0.39165056588386565,0.9139103854014374,1,3,0.9,0.8
1220,0.20035520671709997,0.1193282923812479,0.39165056588386565,0.9139103854014374,0,3,0.9,0.8
1225,0.20035520671709997,0.1193282923812479,0.39165056588386565,0.9139103854014374,0,3,0.9,0.8
1230,0.20035520671709997,0.1193282923812479,0.39165056588386565,0.9139103854014374,0,3,0.9,0.8
1235,0.20035520671709997,0.1193282923812479,0.39165056588386565,0.9139103854014374,0,3,0.9,0.8
1240,0.20035520671709997,0.1193282923812479,0.39165056588386565,0.9139103854014374,0,3,0.9,0.8
1245,0.20691241092523113,0.1049839077293842,0.42484166527290573,0.9542817289319532,0,3,0.9,0.8
1250,0.15990743297421445,0.08116496716980034,0.3229031401392704,0.28797302708680944,1,3,0.9,0.8
1255,0.17207868673812382,0.09916393807928763,0.24724026390569626,0.9356293531881272,1,3,0.9,0.8
1260,0.1820743578564073,0.08575591359695521,0.3094252929545357,0.6088673596200808,1,3,0.9,0.8
1265,0.19686767211818368,0.0888336348247742,0.357736973507076,0.6734284191442491,0,3,0.9,0.8
1270,0.19892948635676436,0.10085184520282421,0.3353404095004763,0.9042433956172505,0,3,0.9,0.8
1275,0.17790299195163584,0.09598473024875936,0.2823737528221675,0.800020639781164,1,3,0.9,0.8
1280,0.18190531876505517,0.07918155703406746,0.3276542605382383,0.49099541921627665,1,3,0.9,0.8
1285,0.16264402931720662,0.07377036349398407,0.3037311493998962,0.25335709729536254,1,3,0.9,0.8
1290,0.16604743521398432,0.07204899948836696,0.2791995064857877,0.6034065563014961,0,3,0.9,0.8
1295,0.1366190981061757,0.07256471591634216,0.23403911135110744,0.5902748373848516,1,3,0.9,0.8
1300,0.1865129646254181,0.08382342694473466,0.2829623996268503,0.8649406356603474,1,3,0.9,0.8
1305,0.15902515538383874,0.07460440526378127,0.3386649555394649,0.45933408578460055,0,3,0.9,0.8
1310,0.15935471924327124,0.0839515567404879,0.2832549909839867,0.3368352083935378,1,3,0.9,0.8
1315,0.14298647202872078,0.07367195724940909,0.3517971859094519,0.9035753767432764,0,3,0.9,0.8
1320,0.18709280622439742,0.11211217695317066,0.32462571066312107,0.7460310239107031,1,3,0.9,0.8
1325,0.19706532735880025,0.1013621701266071,0.4053375624337181,0.7992722628727343,1,3,0.9,0.8
1330,0.16905851247557357,0.09613765588367121,0.3178686513570686,0.46808928511817793,1,3,0.9,0.8
1335,0.1520262574402736,0.09286545420886803,0.22755230523752837,0.7985660998697076,1,3,0.9,0.8
1340,0.14923743694246228,0.08557007414284679,0.2190576308878416,0.8451302704193234,0,3,0.9,0.8
1345,0.12973637223797435,0.07473589181325145,0.24102053889235736,0.6332400971309372,1,3,0.9,0.8
1350,0.15348459862585245,0.06355638510339087,0.2793662568511821,0.6310288531996664,1,3,0.9,0.8
1355,0.15348459862585245,0.06355638510339087,0.2793662568511821,0.6310288531996664,0,3,0.9,0.8
1360,0.17056247837497848,0.09044327709860299,0.26794784927591075,0.6644930696439404,0,3,0.9,0.8
1365,0.1906014033014342,0.08741437429068967,0.4019638047007732,0.7254072337743148,0,3,0.9,0.8
1370,0.19032766685747582,0.07443527166434241,0.3904714949845298,0.8559935703509216,0,3,0.9,0.8
1375,0.21051138818886866,0.07583827156062203,0.40823463147788425,0.9531115866486324,0,3,0.9,0.8
1380,0.21051138818886866,0.07583827156062203,0.40823463147788425,0.9531115866486324,0,3,0.9,0.8
1385,0.19343764364057614,0.08379282412807357,0.33467516294510813,0.5927910134603278,0,3,0.9,0.8
1390,0.14919226990633574,0.09016028858938582,0.27755548137625247,0.3830229858094928,1,3,0.9,0.8
1395,0.13854687891628953,0.10327868681409927,0.2380391506270501,0.9006102609631418,0,3,0.9,0.8
1400,0.1628699462030324,0.09192679061435899,0.2828105667286035,0.5228584027037376,0,3,0.9,0.8
1405,0.1481278085625992,0.08743981737570902,0.24824468138184394,0.5626462113585301,1,3,0.9,0.8
1410,0.15214327488536372,0.085741184124525,0.22490062069826894,0.7620473010550608,1,3,0.9,0.8
1415,0.12746280122614725,0.06982131468193735,0.1967681661960883,0.9282924457732562,0,3,0.9,0.8
1420,0.14031100457155168,0.07892386847036166,0.22581229254835505,0.6430438715942225,1,3,0.9,0.8
1425,0.16188616647265142,0.0965585670988107,0.33141804390758567,0.4733957053467199,1,3,0.9,0.8
1430,0.16480658369041806,0.10285294128679488,0.2936141424714892,0.5881446871607662,1,3,0.9,0.8
1435,0.15351534373910225,0.0795682251970618,0.35336536708267174,0.6193742255096496,0,3,0.9,0.8
1440,0.14349377349487646,0.07735529922533489,0.26042153483028857,0.4212492632872785,0,3,0.9,0.8
1445,0.12371056505159368,0.08272041367450886,0.2891775534316286,0.9479536075932111,0,3,0.9,0.8
1450,0.14654333557826343,0.0848359799902336,0.3410803556745673,0.8398950051191295,0,3,0.9,0.8
1455,0.15250087013839564,0.10153542151527865,0.2904308460967993,0.5877725972045816,1,3,0.9,0.8
1460,0.1855254149388264,0.10393123477629049,0.3150134778677468,0.8595532152838843,1,3,0.9,0.8
1465,0.1700640231222535,0.09962185960555556,0.2616685662378161,0.8563105581779036,1,3,0.9,0.8
1470,0.1731585712795517,0.07254294850796728,0.3524820763411327,0.5372189534986613,1,3,0.9,0.8
1475,0.1849081700961622,0.06859400924573328,0.3513557505615394,0.7742097302611064,0,3,0.9,0.8
1480,0.1849081700961622,0.06859400924573328,0.3513557505615394,0.7742097302611064,0,3,0.9,0.8
1485,0.17589603678408555,0.09408500620586444,0.28511348209583687,0.6845803039620022,1,3,0.9,0.8
1490,0.16231667794475158,0.0845854326286627,0.23543739798779023,0.8713876399312694,1,3,0.9,0.8
1495,0.12432392788881538,0.0789423677444126,0.20149551517113953,0.9453907200823484,0,3,0.9,0.8
1500,0.12432392788881538,0.0789423677444126,0.20149551517113953,0.9453907200823484,0,3,0.9,0.8
1505,0.15674893237695872,0.09057307956437984,0.22695340879369166,0.8407374560416168,0,3,0.9,0.8
1510,0.14681911174637619,0.06476714139534946,0.2718910711903302,0.6710268546553606,0,3,0.9,0.8
1515,0.14191459553236116,0.07161155251828791,0.3070089498795416,0.5084148662752895,1,3,0.9,0.8
1520,0.14195575507442693,0.06776852731897508,0.3211322603586878,0.6639982032114915,0,3,0.9,0.8
1525,0.16641165645765324,0.08657865825525644,0.28265516674932484,0.45534274200749886,0,3,0.9,0.8
1530,0.14409781879259786,0.06783744035984782,0.33403661724071415,0.7179351854845912,1,3,0.9,0.8
1535,0.16742767547097154,0.06988553823279407,0.25157789952672793,0.8175214938039272,1,3,0.9,0.8
1540,0.1588832751586072,0.06872549406619943,0.23543585961351648,0.8753145692732068,0,3,0.9,0.8
1545,0.13826471057174716,0.09509681860466285,0.23406064580612304,0.7623180001042652,0,3,0.9,0.8
1550,0.14876721569733642,0.10321659194183277,0.22967630116338025,0.9289174124195153,1,3,0.9,0.8
1555,0.15452933556951431,0.08015075961096377,0.24335964103488306,0.6638375996788931,0,3,0.9,0.8
1560,0.15452933556951431,0.08015075961096377,0.24335964103488306,0.6638375996788931,0,3,0.9,0.8
1565,0.16669418315306325,0.07720029845349556,0.27053394235262973,0.6559275153128542,1,3,0.9,0.8
1570,0.16489019374837105,0.09674677310442362,0.3312722348475043,0.4615829905516481,0,3,0.9,0.8
1575,0.19244182569110882,0.08023212439177871,0.39819075205469506,0.7861495311132484,0,3,0.9,0.8
1580,0.1502706720289049,0.10839244269568644,0.3148520903533022,0.8301783372045124,1,3,0.9,0.8
1585,0.16460341480592194,0.1058541447626798,0.2630050658748868,0.9143303363226716,0,3,0.9,0.8
1590,0.16460341480592194,0.1058541447626798,0.2630050658748868,0.9143303363226716,0,3,0.9,0.8
1595,0.1481830687593908,0.10866628061088884,0.23697116399513274,0.9540600667690131,0,3,0.9,0.8
1600,0.13645788384494043,0.09527469025788829,0.27961135858604697,0.7345018387860711,0,3,0.9,0.8
1605,0.17124970451368737,0.09112711512005053,0.30651015789042596,0.49623035823232753,1,3,0.9,0.8
1610,0.18011916177504092,0.08203332406678684,0.4078506996749455,0.8018592157616145,0,3,0.9,0.8
1615,0.14875324194949047,0.0721518368958083,0.3167599204966059,0.4341010866823522,1,3,0.9,0.8
1620,0.19164753170764312,0.10617562988267754,0.3356228713367915,0.7879156825786284,1,3,0.9,0.8
1625,0.16762623849723193,0.0844864806258893,0.3038160180201302,0.33657471407305833,1,3,0.9,0.8
1630,0.13505114106897137,0.08313558311999497,0.31302040638949263,0.951179451684988,1,3,0.9,0.8
1635,0.15246490186447534,0.0837144316352669,0.2766529205097929,0.3002035999490674,1,3,0.9,0.8
1640,0.18403394177138022,0.10643335272170668,0.3419900637917667,0.7790219580924215,1,3,0.9,0.8
1645,0.17003943674788422,0.10568435023136542,0.28266209876233983,0.8025357382477278,1,3,0.9,0.8
1650,0.18503102304353372,0.11305011301000194,0.33931166404386254,0.7699148542535494,0,3,0.9,0.8
1655,0.19234333798795178,0.07747078706710675,0.33952029689562474,0.7206176726752626,1,3,0.9,0.8
1660,0.20712344143106393,0.09847704929701993,0.3357918774710307,0.9082799320757204,1,3,0.9,0.8
1665,0.1784898368665446,0.06998673478502512,0.37428424999632803,0.7087536982853431,0,3,0.9,0.8
1670,0.18407838269782317,0.07501417009910946,0.3849971511903048,0.852112848327639,0,3,0.9,0.8
1675,0.18992182286146211,0.07875911789895969,0.42488134522904547,0.9275288236145584,0,3,0.9,0.8
1680,0.20762762876050503,0.07434402643908289,0.39509806114948276,0.9201872448870425,1,3,0.9,0.8
1685,0.20762762876050503,0.07434402643908289,0.39509806114948276,0.9201872448870425,0,3,0.9,0.8
1690,0.1900002641238321,0.08500405456007215,0.37997896232234657,0.686198719139546,0,3,0.9,0.8
1695,0.16450021688231248,0.06685055727804527,0.3638277779187102,0.6944032724419512,0,3,0.9,0.8
1700,0.1645708330061973,0.07862993996604171,0.3659364426291452,0.6919550833031144,0,3,0.9,0.8
1705,0.16823931500379197,0.06267149220782527,0.2792569179227477,0.8990419587219637,0,3,0.9,0.8
1710,0.15436018148486608,0.07424269590206067,0.32824946905310315,0.41162746457319777,1,3,0.9,0.8
1715,0.15909566258498256,0.06421601958314405,0.3042239887180267,0.6191652799167466,1,3,0.9,0.8
1720,0.16922751502093525,0.07492825161631798,0.3419749528801894,0.48118192760819783,1,3,0.9,0.8
1725,0.1590707854029419,0.06530282142719876,0.3067818292428432,0.6607152075664008,0,3,0.9,0.8
1730,0.14752105732282889,0.08137803880820463,0.3067461399981297,0.24591173659853346,1,3,0.9,0.8
1735,0.17255808729198854,0.08394597188357433,0.3217022619143779,0.3344029848541044,1,3,0.9,0.8
1740,0.13951775123991,0.0724496533648309,0.3250461528772664,0.6869783903628668,1,3,0.9,0.8
1745,0.13172904188705598,0.07633683711624145,0.2837887365085103,0.6018538642073343,0,3,0.9,0.8
1750,0.130048025645701,0.0941046044314291,0.29781630107875123,0.8277893148339939,1,3,0.9,0.8
1755,0.1598595877297506,0.07345001998453389,0.36678349949837497,0.7065519131984457,1,3,0.9,0.8
1760,0.1598595877297506,0.07345001998453389,0.36678349949837497,0.7065519131984457,0,3,0.9,0.8
1765,0.16864767340051226,0.11722671782231513,0.3702643250205455,0.8974324058812252,0,3,0.9,0.8
1770,0.20128910180203047,0.10174875896253455,0.39028434357186975,0.8219885367297619,1,3,0.9,0.8
1775,0.18334766724609092,0.08782843777700079,0.39598348768796365,0.6789314840873374,0,3,0.9,0.8
1780,0.1736166829518511,0.10275204618543197,0.3325645946840371,0.5448951260261008,1,3,0.9,0.8
1785,0.18508312938029384,0.08493206666670272,0.32430349411583476,0.6185210870610547,1,3,0.9,0.8
1790,0.16813080011652665,0.07444458901451527,0.3970379060186304,0.8904790696686973,0,3,0.9,0.8
1795,0.13677158986434676,0.0747085892810036,0.3258427720711822,0.9228931625261864,0,3,0.9,0.8
1800,0.1554800604392802,0.091263768531701,0.31326664106283947,0.4209854204324168,1,3,0.9,0.8
1805,0.1870840149561182,0.07036386550313006,0.3404155577712728,0.6877309073665474,0,3,0.9,0.8
1810,0.15101446653770068,0.08054609667246589,0.3075927134887799,0.24041778554274926,1,3,0.9,0.8
1815,0.19048846743667341,0.08686804052863768,0.41579248954352266,0.8900375922718138,1,3,0.9,0.8
1820,0.16610815544888757,0.06735957552823651,0.38633062968918747,0.9556843683585452,0,3,0.9,0.8
1825,0.1588543424859764,0.07221291617567634,0.3566204580253407,0.6942596070100736,1,3,0.9,0.8
1830,0.20866883486015578,0.09051603290136963,0.35824182168983604,0.9228382654767472,0,3,0.9,0.8
1835,0.18748942020545684,0.08364310259491374,0.38071750836684104,0.6587917768253767,0,3,0.9,0.8
1840,0.1609750315804475,0.08428880253257286,0.31103899072055774,0.12394042542324185,0,3,0.9,0.8
1845,0.18676971144632398,0.0789696357750659,0.36255154456350625,0.6391784351081864,1,3,0.9,0.8
1850,0.20132792027301266,0.10269863321715875,0.3880148582916341,0.7623744267148171,1,3,0.9,0.8
1855,0.17343453390700053,0.0949318910820117,0.2694351545724386,0.7776259089945254,0,3,0.9,0.8
1860,0.15231762558669634,0.1061833864815495,0.2782730789602347,0.782205131461132,0,3,0.9,0.8
1865,0.15231762558669634,0.1061833864815495,0.2782730789602347,0.782205131461132,0,3,0.9,0.8
1870,0.1365215156406639,0.0763957058866421,0.20014822458389384,0.8602121623839515,1,3,0.9,0.8
1875,0.12610176882801086,0.07578265657376354,0.19974995659458278,0.8230560082342859,0,3,0.9,0.8
1880,0.12856718706996587,0.07150492294986997,0.24583749918350417,0.6937832632833724,1,3,0.9,0.8
1885,0.1353900015175515,0.0773420197739373,0.2396518172970794,0.5494576581972248,0,3,0.9,0.8
1890,0.13745214235134676,0.08380780003043703,0.22528732582774305,0.6711009117554146,0,3,0.9,0.8
1895,0.13259901952686648,0.07407700900117097,0.26051378912480044,0.606128623277443,0,3,0.9,0.8
1900,0.1253271350225644,0.08580997714614984,0.24861817961476756,0.8421890149034038,0,3,0.9,0.8
1905,0.15784597575433224,0.10694079110620425,0.3247896575162608,0.6838723670229009,0,3,0.9,0.8
1910,0.190040777646731,0.0779639647236892,0.311059383480052,0.7527971781662418,1,3,0.9,0.8
1915,0.18441292721220473,0.08850623574339292,0.32761479783523445,0.5243105092175178,1,3,0.9,0.8
1920,0.17805973447874196,0.10492414460452562,0.38078620101711375,0.8007135144639994,0,3,0.9,0.8
1925,0.18489458228334119,0.10666390022242454,0.3938040973248623,0.9230724638037855,1,3,0.9,0.8
1930,0.17684484291998825,0.11207870197900614,0.2919885357329805,0.9403702365515505,1,3,0.9,0.8
1935,0.17353186057415354,0.11278670312470469,0.3444389796200537,0.7634525163396655,0,3,0.9,0.8
1940,0.17479723973389902,0.09761964843718889,0.3712455018345079,0.5650416151545168,1,3,0.9,0.8
1945,0.2000958245214306,0.088427073007603,0.29477584753235714,0.9295245108854938,1,3,0.9,0.8
1950,0.144254248260877,0.09493433746172358,0.2622145625279539,0.6119983494568247,1,3,0.9,0.8
1955,0.17267885634827823,0.09942216490053263,0.3140536275042175,0.6000355332801095,1,3,0.9,0.8
1960,0.18940361436363276,0.11800550902042789,0.3384650382817672,0.9410141646607157,0,3,0.9,0.8
1965,0.17062231824966742,0.11645556391362842,0.3557745114435501,0.9084467855363537,1,3,0.9,0.8
1970,0.1983885600845241,0.0932900715384716,0.3495646322314592,0.729377804922684,1,3,0.9,0.8
1975,0.19427431915471602,0.10698905047507964,0.31676222751379635,0.9363204007092638,1,3,0.9,0.8
1980,0.18887044758091087,0.08443619704899748,0.3974321044134372,0.7584814793728356,1,3,0.9,0.8
1985,0.1941697041262908,0.08693160774112034,0.42908960174070127,0.9285365861943455,1,3,0.9,0.8
1990,0.2002856473519905,0.09692349274060694,0.40189794384415956,0.8697088990561743,1,3,0.9,0.8
1995,0.18877938205180125,0.10719030683494091,0.3685287894035149,0.6817119035663968,1,3,0.9,0.8
2000,0.20309455215328975,0.10494439961779795,0.32293200908440955,0.8843215542807957,1,3,0.9,0.8
2005,0.155922451146103,0.10488140228629916,0.3019561276034625,0.6448440463747551,1,3,0.9,0.8
2010,0.170752940300644,0.0986525616811463,0.24581874810045526,0.9302539239184111,0,3,0.9,0.8
2015,0.17426671721686834,0.09564209857729973,0.38785182512671734,0.6661151530801002,1,3,0.9,0.8
2020,0.14892874541909662,0.07132564688563973,0.3514720288974028,0.7563796414536851,1,3,0.9,0.8
2025,0.16735271014724915,0.08329768589085079,0.2598101445540084,0.5720102274797559,1,3,0.9,0.8
2030,0.17972125545389103,0.06623783007858,0.3759423174851372,0.892040165617651,0,3,0.9,0.8
2035,0.1803818132292728,0.11193483031496175,0.3451504205809925,0.7026382931755583,1,3,0.9,0.8
2040,0.18403841252437952,0.09204200962155423,0.3368708852426976,0.49529501200572673,1,3,0.9,0.8
2045,0.19664284677057098,0.08474394263647426,0.31839612229719066,0.7736142132251653,0,3,0.9,0.8
2050,0.19664284677057098,0.08474394263647426,0.31839612229719066,0.7736142132251653,0,3,0.9,0.8
2055,0.17356750793854017,0.06487910906149999,0.3701065397577862,0.8582886738122629,0,3,0.9,0.8
2060,0.18026595915003546,0.07260541778016914,0.3360669231359869,0.5925849835643141,0,3,0.9,0.8
2065,0.17655864776577873,0.1023186881226662,0.3645056081649901,0.606851236052512,1,3,0.9,0.8
2070,0.20213867638109306,0.09159001425237492,0.34141928871209826,0.8856861261712079,0,3,0.9,0.8
2075,0.18666159590721063,0.1029884095520345,0.35172939828678007,0.6766249897748705,1,3,0.9,0.8
2080,0.2123276332645454,0.09005931704315986,0.3749124216845543,0.8091201680950516,0,3,0.9,0.8
2085,0.1657125777352943,0.06505227881652094,0.26535364875148987,0.9335362551551278,1,3,0.9,0.8
2090,0.14762518394765192,0.07439272840175015,0.2737038526408822,0.2937233684797192,0,3,0.9,0.8
2095,0.16346971907893232,0.07306567363879053,0.29160979872293263,0.4844821818296551,1,3,0.9,0.8
2100,0.15750838932688557,0.09191270870166095,0.2749074264817006,0.42250166648734755,0,3,0.9,0.8
2105,0.1534927333399253,0.08350662627418043,0.24693926635001603,0.6228343459800809,0,3,0.9,0.8
2110,0.16571305170382902,0.07974438272950336,0.3193502133250418,0.21619596895403081,0,3,0.9,0.8
2115,0.1597472633843313,0.08913953650230787,0.33997044750913624,0.3369447782621434,0,3,0.9,0.8
2120,0.2046146409800932,0.09895885924173516,0.3903117076802609,0.9331392017494978,0,3,0.9,0.8
2125,0.20406074986260314,0.10410076121230717,0.3862870585393139,0.8504000815991001,0,3,0.9,0.8
2130,0.16673257751174114,0.078737219353615,0.3929262205823728,0.8461520375989726,1,3,0.9,0.8
2135,0.16672047312597443,0.09808656988154073,0.3954090775920787,0.8988608695487382,0,3,0.9,0.8
2140,0.1581951557617055,0.07974629500511946,0.35728796190490003,0.5843190879908216,1,3,0.9,0.8
2145,0.2027689294081727,0.08668001554641136,0.41229643107782127,0.80477601708991,1,3,0.9,0.8
2150,0.1929610912286056,0.08137010957399113,0.3957029451450379,0.751904846103023,0,3,0.9,0.8
2155,0.1929610912286056,0.08137010957399113,0.3957029451450379,0.751904846103023,0,3,0.9,0.8
2160,0.1762368343074959,0.0807349005889727,0.30819406019718804,0.4996168011773329,0,3,0.9,0.8
2165,0.17794110743955943,0.08032030208920582,0.299698973538446,0.46664549983290865,0,3,0.9,0.8
2170,0.15332282128435884,0.09711401932404566,0.323668655249162,0.6761335604359958,0,3,0.9,0.8
2175,0.13114375005416665,0.09004747608069172,0.2801708088786549,0.8218807887498459,0,3,0.9,0.8
2180,0.14298406390339688,0.07453479734861766,0.24590237812121535,0.5196341512531591,0,3,0.9,0.8
2185,0.14762149380458084,0.06962956534318522,0.3596935984140843,0.9357866263444103,0,3,0.9,0.8
2190,0.14762149380458084,0.06962956534318522,0.3596935984140843,0.9357866263444103,0,3,0.9,0.8
2195,0.17335754753759955,0.07574080384571881,0.3674497197742762,0.5265922196619406,1,3,0.9,0.8
2200,0.199208513591915,0.0768785275722546,0.33427193258809385,0.8841772762749447,0,3,0.9,0.8
2205,0.1822044939940002,0.08325421619201895,0.28622898169572225,0.7392904419667253,1,3,0.9,0.8
2210,0.17262429747869215,0.10767470489151665,0.27265837547553134,0.9022113260136772,0,3,0.9,0.8
2215,0.16510192764866188,0.09492091126054916,0.24127327437757232,0.8417450697752418,0,3,0.9,0.8
2220,0.16510192764866188,0.09492091126054916,0.24127327437757232,0.8417450697752418,0,3,0.9,0.8
2225,0.15069862638977083,0.07296710661789735,0.3156934410547765,0.3723859233014478,0,3,0.9,0.8
2230,0.18416661585313074,0.06953619079599453,0.3331038665226558,0.7284517540192952,1,3,0.9,0.8
2235,0.1330416121253683,0.07708457658992131,0.23790249508666572,0.6902477869735897,0,3,0.9,0.8
2240,0.16644785390928438,0.07109928594187094,0.36867356464425743,0.6867018192956212,0,3,0.9,0.8
2245,0.1652962856321103,0.07579581101893144,0.36568424173930236,0.6191715177392432,0,3,0.9,0.8
2250,0.18538987092761153,0.09074038947529821,0.31955142230153843,0.6273209577924009,0,3,0.9,0.8
2255,0.1642698910969041,0.09612167101278957,0.31978033327733285,0.3679005762545321,1,3,0.9,0.8
2260,0.1604215904714817,0.10540506737847168,0.3478565734043512,0.7610862513977944,1,3,0.9,0.8
2265,0.19496730599916706,0.09440359035548686,0.4191615470802643,0.8441417341115025,0,3,0.9,0.8
2270,0.16321218189735592,0.07660065257472898,0.31926439987038197,0.3029525281168647,1,3,0.9,0.8
2275,0.18285307693220115,0.0944703118519276,0.2948366012328237,0.6750259994899585,1,3,0.9,0.8
2280,0.15196621602374968,0.07603242105234417,0.33811326414163867,0.48824573274598493,0,3,0.9,0.8
2285,0.14323847901171577,0.059005621293032544,0.2705749914692232,0.9229369840350364,0,3,0.9,0.8
2290,0.13081620459696583,0.06920231252747727,0.19875798894936006,0.8985564055485203,1,3,0.9,0.8
2295,0.13081620459696583,0.06920231252747727,0.19875798894936006,0.8985564055485203,0,3,0.9,0.8
2300,0.1586259084626669,0.08288074183111832,0.22927703907741945,0.8344326812766493,0,3,0.9,0.8
2305,0.12312280399351996,0.07870083851356639,0.211215331904491,0.8673296991825534,1,3,0.9,0.8
2310,0.15727492781597222,0.08627255253957648,0.22422862247201286,0.8205429832992216,1,3,0.9,0.8
2315,0.13507885109059775,0.06492931796254614,0.25494988485411496,0.6199411445048144,1,3,0.9,0.8
2320,0.17358250687231422,0.10194921862762948,0.2644103597003043,0.9439773329459626,1,3,0.9,0.8
2325,0.17358250687231422,0.10194921862762948,0.2644103597003043,0.9439773329459626,0,3,0.9,0.8
2330,0.1847852990772515,0.11009826736947924,0.29626066612277213,0.8866163940904351,1,3,0.9,0.8
2335,0.1604526245757865,0.08991229473407761,0.2670262624483665,0.505338301402917,1,3,0.9,0.8
2340,0.18456591399024513,0.08626070929118118,0.3264663395187533,0.5568027870097486,1,3,0.9,0.8
2345,0.16897763582632505,0.08762767605299156,0.3650974163878077,0.5008628060855108,1,3,0.9,0.8
2350,0.15168149071126413,0.11059487500271974,0.3034706973543336,0.9055361098384448,1,3,0.9,0.8
2355,0.15367732585874488,0.1017317780576586,0.30444271263432665,0.6240655736986763,1,3,0.9,0.8
2360,0.14506419874622004,0.09177181426864904,0.3454163411011548,0.8746589903229692,1,3,0.9,0.8
2365,0.18006690906716827,0.11793600738007144,0.3078370662900339,0.9471084067054707,0,3,0.9,0.8
2370,0.17804822570554243,0.10246191227664796,0.40097382242080587,0.8130969413914718,1,3,0.9,0.8
2375,0.18741926295319772,0.11218617116896323,0.3875344291043256,0.8770785146846921,0,3,0.9,0.8
2380,0.19792742427038032,0.09048990560450236,0.4055737540533571,0.7956475409550013,0,3,0.9,0.8
2385,0.15873646775991812,0.08448469200914774,0.3262931015791412,0.33837544716043244,1,3,0.9,0.8
2390,0.1945614067344579,0.08957039020085643,0.3875876876529549,0.7207004465142077,0,3,0.9,0.8
2395,0.19548233052652247,0.1054136875550738,0.42115472121177844,0.892627334352534,0,3,0.9,0.8
2400,0.18992143973449252,0.08389665323711017,0.40003147375775194,0.8023329492130497,0,3,0.9,0.8
2405,0.19310063984253206,0.07173525873313259,0.3564768251761042,0.8815025632763969,0,3,0.9,0.8
2410,0.18555545277491975,0.11230208519049205,0.39331215416883203,0.8720608142616626,1,3,0.9,0.8
2415,0.1792175444823272,0.10505989205941717,0.3439391542926272,0.6158068603835103,0,3,0.9,0.8
2420,0.19011942706011487,0.0819150099800886,0.3700175745564618,0.7227870119612109,0,3,0.9,0.8
2425,0.17104285693689716,0.0743734126965403,0.34373173095151516,0.37941355738577554,1,3,0.9,0.8
2430,0.17368841430851248,0.1004784712946672,0.33182904780813594,0.5106860503208911,1,3,0.9,0.8
2435,0.18205867985243396,0.10032179182403084,0.3207705092754128,0.660199701783331,1,3,0.9,0.8
2440,0.18593889174456835,0.09855723832994097,0.3781707713228725,0.6499797795006437,1,3,0.9,0.8
2445,0.16369204998604672,0.08194782278164583,0.3099384754176752,0.24026712656115945,1,3,0.9,0.8
2450,0.1657915072840485,0.07919490301117778,0.3743450273979964,0.6861131641953038,1,3,0.9,0.8
2455,0.19532458122014174,0.07864055504391963,0.31298162863007345,0.8011388434953095,1,3,0.9,0.8
2460,0.20572797425172987,0.08693107552562353,0.3429208346556435,0.9497370911113168,0,3,0.9,0.8
2465,0.20409650640496932,0.07586735797355845,0.3982404023303473,0.9091786810416504,1,3,0.9,0.8
2470,0.18845087527593818,0.07513577769699376,0.34098258882918336,0.6363562615520273,1,3,0.9,0.8
2475,0.18500325143137097,0.08967080612418321,0.40190084553052485,0.7029812111587052,1,3,0.9,0.8
