beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction
0.1733649487352222,0.0769719554350914,0.3115275796756341,0.4965501892096883,0.691125,8.05,12.1125,79.675,103.95,4.7,510.625,0.9415422885572138
0.1632685880293704,0.0671550887291371,0.3228635490735296,0.496586796510625,0.709,8.6,13.62225,86.525,107.825,5.45,561.425,0.941044776119403
0.1481315784860163,0.081589877206314,0.2458980734044796,0.4969429387626809,0.659375,8.925,11.247125,73.325,83.15,5.4,442.75,0.9366915422885572
0.1790857067386116,0.0941809890272806,0.3024033635999112,0.4969991942943625,0.648375,7.95,9.761625,66.325,98.25,5.125,484.0,0.9432835820895524
0.1459782116650003,0.0908951385519757,0.2575395820074372,0.4970821838360105,0.624375,8.7,10.018499999999998,69.475,84.175,5.425,461.65,0.933457711442786
0.1686501482716144,0.0854199198017085,0.289689370986943,0.4973265095659724,0.6591250000000001,7.85,10.632,73.325,95.75,4.925,470.325,0.9421641791044776
0.1738758352297407,0.0813716597939315,0.3539304325533655,0.4976761625416155,0.6602500000000001,8.3,11.008125,70.775,116.075,5.075,598.025,0.9431592039800996
0.1544494007611548,0.082821246588768,0.2585603176881471,0.497961205658828,0.6608750000000001,8.375,11.056625,72.525,85.225,5.2,446.025,0.9393034825870646
0.1489121841361876,0.0932765287866632,0.2696111000388376,0.4980454961794899,0.617875,8.825,9.587374999999998,66.525,85.625,5.475,475.9,0.9335820895522386
0.1584553180220208,0.096641154622596,0.3347578685126659,0.4980773232769859,0.6022500000000001,8.975,9.322125,63.2,103.95,5.625,593.025,0.9345771144278608
0.1679575166991063,0.0781733272538115,0.3575955384884896,0.4980905742320338,0.686875,8.425,11.603125,78.85,115.35,5.2,604.675,0.9437810945273633
0.1663022017331456,0.0889147351387999,0.2753349977733365,0.4981398269643227,0.646,8.275,10.260875,66.975,89.95,5.25,453.2,0.940174129353234
0.1401939154505345,0.071250082773428,0.275756147297148,0.4983724354228927,0.681,9.475,12.974374999999998,86.1,91.875,6.05,531.325,0.932587064676617
0.1637596047131299,0.0961433224310509,0.30663755769446,0.4983791069905483,0.61475,8.45,9.245499999999998,60.55,98.15,5.15,523.425,0.9364427860696518
0.1563101210790427,0.0955554923305785,0.2873372750291949,0.4984066023165049,0.6108750000000001,8.725,9.386375,62.15,89.775,5.375,498.025,0.9353233830845772
0.1716250188230989,0.0960309584566427,0.3407744796552258,0.4984349477573953,0.61325,8.475,9.26625,60.725,105.5,5.375,566.9,0.9390547263681592
0.1676746782443089,0.0906871452582094,0.2789726480676488,0.498781769286174,0.6495,8.175,10.165,68.0,91.925,5.025,463.675,0.9414179104477612
0.1544383835785825,0.0854531245297812,0.3369195403711683,0.4989552981084587,0.633625,9.3,10.618624999999998,73.5,106.75,6.075,624.925,0.9319651741293532
0.1405795308160617,0.0682944565233531,0.2719073875233776,0.4995934837545414,0.6893750000000001,9.4,13.512624999999996,87.55,90.575,5.7,516.225,0.9351990049751244
0.1450123953903857,0.0781418218543832,0.3189226976794476,0.5000173522126055,0.651,9.525,11.842624999999998,79.8,103.475,6.1,613.25,0.9304726368159204
0.1782100565905913,0.0853212046530448,0.3668568483133738,0.5003050088015059,0.6603749999999999,8.475,10.961125,70.75,117.525,5.475,621.95,0.9404228855721392
0.1661032948387395,0.0705841778038698,0.3098921066295418,0.500366771042764,0.701875,8.475,13.208999999999998,87.25,103.775,5.175,528.15,0.9437810945273633
0.1646351322284245,0.095871583443713,0.3247543790728338,0.5004013469768366,0.6141249999999999,9.1,9.38525,61.1,101.25,5.875,567.175,0.9338308457711442
0.1637723184965998,0.0812143710547699,0.2780727154188773,0.5004588805548085,0.6795,8.1,11.388625,78.45,92.3,5.075,459.3,0.9437810945273633
0.1593868190141538,0.0690038802726753,0.3201260419576712,0.5005582911233689,0.70475,8.5,13.62,86.525,107.75,5.5,575.7,0.9409203980099502
0.1401487567237153,0.0820425720141391,0.2466515066155418,0.5007506135792955,0.64075,9.15,11.115374999999998,72.375,80.4,5.725,463.55,0.9340796019900498
0.1357672687634497,0.0858588579254132,0.2498789406261033,0.5007881061102153,0.63975,9.25,10.677625,71.025,81.6,5.85,478.25,0.931592039800995
0.162590413483134,0.0803406869913471,0.2836487864478544,0.5009214773487094,0.686375,8.025,11.353875,71.375,95.775,4.875,481.05,0.9445273631840796
0.1796771878179734,0.0932107316792214,0.3434065366557681,0.5009873061255297,0.641625,7.825,9.446749999999998,64.325,106.25,5.1,539.55,0.9406716417910448
0.1495014068118101,0.094965859203034,0.283778522637576,0.5010273574662291,0.6108750000000001,8.825,9.594375,61.4,88.7,5.375,509.575,0.9333333333333332
0.1413518084334051,0.0656924149849413,0.272936193833116,0.5011244126422861,0.6915,9.15,14.20025,87.575,94.075,5.675,524.9,0.9349502487562188
0.1587890172708518,0.0989204498172798,0.3034289788839039,0.5012567188521647,0.60925,8.55,9.052625,60.6,94.575,5.525,520.95,0.9347014925373134
0.1734512602299267,0.0935673870192685,0.3077716860931472,0.5013312949194809,0.6481250000000001,8.125,9.8725,63.725,98.3,4.85,509.35,0.9417910447761194
0.1546860290440351,0.0930196275735573,0.2863610569390873,0.5013640591784072,0.6115,8.7,9.538,62.0,88.55,5.575,499.525,0.933955223880597
0.1659321175585469,0.0720075795265651,0.3407992827818153,0.5013698357056589,0.70525,8.825,12.928499999999996,80.975,112.35,5.4,604.35,0.942910447761194
0.1432723591982994,0.0950901172942759,0.2878633948381181,0.5014661695963963,0.611,9.2,9.672375,65.95,90.85,5.9,540.125,0.9281094527363184
0.173632655134647,0.0933214362101449,0.3673401518852721,0.5016321752940345,0.6231249999999999,8.425,9.6925,67.175,111.4,5.225,615.275,0.9373134328358208
0.1392645450502025,0.0819091077397944,0.2859076225841598,0.5016748897494927,0.635875,9.55,11.257375,75.725,91.825,6.25,542.9,0.9274875621890548
0.1694748466977935,0.0934469762156356,0.3452556704200473,0.5016786967660752,0.63125,8.325,9.711,61.275,110.075,5.275,581.675,0.93818407960199
0.142982826014667,0.079485560294659,0.3263600574858851,0.5017248372621969,0.64025,9.475,11.573375,74.325,103.075,6.0,624.3,0.9291044776119404
0.1369193105784282,0.0737842022444774,0.3028022504096487,0.5017960757493044,0.6577500000000001,9.55,12.452875,78.725,99.15,6.025,597.875,0.9269900497512438
0.1613707487107397,0.0947290385253115,0.2919653008476662,0.5018540362303893,0.643375,8.125,9.885125,64.25,95.85,4.925,496.125,0.9421641791044776
0.173006005439449,0.0770339607509125,0.2919933722598782,0.5019256103987064,0.6952499999999999,8.125,12.186999999999998,78.15,97.0,5.0,473.675,0.9449004975124378
0.157883816716985,0.0839399827722707,0.2607357481616112,0.5021523220505042,0.666625,8.15,10.819,69.825,88.675,5.125,450.825,0.9398009950248756
0.1763639869074023,0.0911318590282857,0.3281059569607355,0.5021989055693997,0.641625,8.0,9.755749999999995,62.8,104.45,4.975,523.725,0.9406716417910448
0.1321295159826268,0.074363135647025,0.2759836652133205,0.5022843364425507,0.6527499999999999,9.725,12.530874999999998,83.375,91.475,6.0,548.725,0.9289800995024876
0.1664509803738489,0.079432216283478,0.3612224470560521,0.5028702273692266,0.6689999999999999,8.65,11.492874999999998,78.125,117.975,5.575,627.3,0.9378109452736318
0.1854784671432441,0.0866870712594517,0.3524061308968258,0.5028719102072197,0.6685000000000001,8.15,10.428874999999998,67.1,111.9,5.1,555.925,0.9466417910447764
0.1738108667212819,0.0740866540916992,0.3205654865744209,0.5029043150781094,0.70075,8.1,12.461249999999998,78.65,109.95,4.975,533.5,0.9453980099502488
0.1517390643137207,0.0723905337113138,0.2543047015236282,0.5030553594481149,0.67825,8.7,12.584874999999998,81.6,85.5,5.275,452.375,0.9379353233830844
0.1905963382389383,0.088326274569987,0.3690881040782269,0.5030911060157797,0.6648750000000001,7.875,10.37225,70.8,115.775,5.2,576.8,0.9426616915422888
0.176033171439538,0.0914913564107078,0.3061972937618478,0.5031902826294311,0.6397499999999999,8.1,9.8565,63.4,97.55,4.95,495.725,0.9409203980099502
0.1839306239552512,0.0907801957671949,0.3361814850213751,0.5033166763946554,0.654375,7.75,10.063375,69.675,109.2,5.025,538.15,0.9446517412935324
0.1593458147897729,0.0677965164931278,0.3079267691697216,0.5037346757530065,0.709625,8.7,13.658999999999995,89.475,101.15,5.475,536.85,0.9395522388059702
0.1447976404543128,0.0838444898681218,0.2791760680879049,0.5040508854241244,0.64,9.7,10.918875,72.225,92.45,6.275,523.75,0.9299751243781096
0.1762611788325808,0.075648926346789,0.3038755677476115,0.5040659147986054,0.6997500000000001,8.0,12.253625,81.35,103.75,5.025,504.3,0.9455223880597016
0.1627357224300974,0.0921694189130688,0.2851653592862561,0.5042548509750253,0.639375,8.25,9.742625,63.275,91.35,5.25,475.525,0.9407960199004975
0.1731280050272413,0.0961382981344503,0.3626944959505578,0.5044748899142754,0.629875,8.475,9.4605,65.925,112.95,5.125,589.85,0.9402985074626866
0.1781238510619003,0.0851848926915556,0.3655164220993478,0.5045778753406666,0.660375,8.225,10.5725,68.35,117.5,5.5,601.65,0.9417910447761194
0.1535515586787465,0.0687032349099049,0.3286738988819924,0.5049726686066747,0.70575,8.825,13.404625,82.975,112.3,5.475,600.925,0.9386815920398012
0.1413800853191045,0.0842931985764774,0.2602295198243663,0.505082832790841,0.6288750000000001,9.475,10.683875,71.525,84.55,6.05,496.825,0.9309701492537314
0.1502539933637502,0.078445078235345,0.2470517027339895,0.5051127622661129,0.67,8.55,11.667125,76.925,83.275,5.325,442.85,0.9374378109452736
0.1611592271378338,0.0686676165220958,0.327783092168454,0.5051512070678692,0.711,8.65,13.533749999999998,83.775,110.775,5.3,580.1,0.941044776119403
0.1728188690941088,0.068506078314169,0.3228065607940423,0.5052693409276817,0.7105,8.45,13.5765,83.725,107.75,5.15,538.3,0.9432835820895524
0.1375849745225754,0.0666705156747523,0.2630479977996964,0.5053138356077217,0.705875,9.1,14.1125,85.65,92.2,5.65,509.35,0.9350746268656716
0.1517236016552687,0.0804217106684339,0.3409721595560918,0.5054827802159566,0.64625,9.475,11.38475,79.5,107.775,6.05,625.05,0.933457711442786
0.1783973730296006,0.0828289550315236,0.3118539920282769,0.5056197269750315,0.678125,7.75,11.061749999999998,72.525,106.4,4.825,502.7,0.942537313432836
0.1768950828883632,0.0755526976312748,0.3399847191187893,0.5058287702828458,0.6977499999999999,8.05,12.17625,75.25,112.775,5.0,555.8,0.9451492537313436
0.1386618494503685,0.0800956821674832,0.2767560281842816,0.5061131605308375,0.6505000000000001,9.675,11.509624999999996,78.175,89.55,6.25,536.925,0.9292288557213932
0.1663934686018839,0.0920634743823079,0.3509157948458172,0.5062106383096231,0.6217499999999999,8.875,9.809875,62.475,106.45,5.55,610.925,0.9322139303482586
0.1667855769942147,0.0681404902761714,0.3325345653942114,0.5062665419477879,0.7105,8.675,13.511,84.225,111.3,5.525,576.9,0.9416666666666668
0.1844039107279101,0.0952165260139423,0.3668266789667911,0.5063502966437865,0.635375,8.425,9.54925,62.7,111.875,5.4,595.275,0.9390547263681592
0.1681259867623233,0.0975439026027725,0.3211431473016569,0.5065759028199274,0.60875,8.125,9.18075,61.675,102.35,5.275,538.6,0.9384328358208954
0.1657131568252841,0.080037481232737,0.3616410695353864,0.5068715629240668,0.6779999999999999,8.9,11.624125,76.55,116.175,5.675,634.675,0.9383084577114428
0.1501943967883108,0.0771648080172636,0.2433319333509524,0.5071942921122888,0.67175,8.4,11.835625,76.525,85.575,5.375,437.625,0.93818407960199
0.1511858690922173,0.0891408776242816,0.2558113248195319,0.5072730037197574,0.640625,8.6,10.132,69.35,83.075,5.4,453.05,0.935820895522388
0.1455152210028974,0.0872976966046512,0.2475507218610561,0.5073095384802044,0.6315,8.7,10.333499999999995,68.325,84.2,5.3,454.0,0.9351990049751244
0.1471848163646706,0.0944469729088595,0.2756925314981285,0.5074192075456432,0.6140000000000001,8.925,9.454249999999998,63.425,88.925,5.45,490.3,0.9319651741293532
0.1692562566083837,0.0815094266559037,0.3661437508710654,0.5076883979105897,0.6679999999999999,8.575,11.558375,74.8,116.475,5.75,634.65,0.9375621890547264
0.1532046411820862,0.0821437169183967,0.3406782465384514,0.5078593760214881,0.6441250000000001,9.325,11.16725,71.75,107.225,5.85,638.0,0.9303482587064676
0.1488670872631909,0.0685682789151674,0.2677121497323566,0.5081040074360513,0.701,8.6,13.527499999999998,83.4,91.725,5.075,481.65,0.9404228855721392
0.1582920746596324,0.086904881353028,0.3519283045052581,0.5083935959075796,0.647375,9.15,10.583625,72.2,112.35,5.975,631.8,0.934825870646766
0.1555449929744568,0.0772086654102078,0.3438356246193204,0.5084015590868455,0.66175,9.25,11.775249999999998,76.975,111.95,5.875,638.575,0.934452736318408
0.1805391467575226,0.0735003057157141,0.3422434044424525,0.5084206412254796,0.7071249999999999,8.375,12.55575,78.375,115.05,5.075,564.275,0.9437810945273633
0.1493270014134895,0.0949040004649629,0.2938607815728986,0.5086414401912236,0.6098750000000001,9.225,9.67625,67.625,91.875,6.175,536.85,0.9304726368159204
0.1706156408218017,0.0991614257655383,0.3378874938414953,0.5087125184574569,0.6128750000000001,8.375,9.15625,60.925,105.75,5.4,571.75,0.9355721393034828
0.1709270392352476,0.094263814131442,0.2968519808846044,0.5089353978818257,0.64225,8.15,9.73725,61.775,96.5,5.2,485.0,0.9414179104477612
0.1660469543579327,0.0901880865366153,0.3089414173334153,0.5089731637520234,0.643625,7.925,10.069,65.65,103.1,4.85,520.4,0.9432835820895524
0.1435380358640174,0.0900221537827728,0.3036824967667125,0.5089902784331788,0.60675,9.3,9.998625,69.6,94.45,5.9,575.25,0.925995024875622
0.1593076071353446,0.0774625566670057,0.2719969285360062,0.5090473022842804,0.6836249999999999,8.15,11.719125,80.475,91.025,5.1,456.675,0.9426616915422888
0.1689104864425258,0.082532009293668,0.3635412628404775,0.50915137385252,0.6608750000000001,8.575,11.165,71.5,118.775,5.4,625.375,0.9374378109452736
0.1756741633070559,0.0782258341958616,0.3021128333458971,0.5091901161519309,0.686625,7.975,11.7495,76.375,102.65,4.975,481.55,0.9461442786069654
0.1602051088870197,0.1004487142010763,0.2925768087433304,0.5092427783860538,0.603375,9.0,9.07,62.5,92.1,5.5,514.375,0.932462686567164
0.1677972393733496,0.0694097924653154,0.3347349382667957,0.509299259185118,0.703,8.65,13.178249999999997,88.275,108.95,5.65,580.575,0.9399253731343282
0.1767889996626312,0.094568578044843,0.3322463723944288,0.509395963805531,0.639375,8.025,9.704999999999998,63.4,107.375,5.0,540.6,0.9421641791044776
0.1381276756876621,0.0897876492774716,0.271918865269618,0.5096688141358128,0.6132500000000001,9.35,10.11975,68.125,84.4,5.725,512.925,0.9286069651741292
0.1550047748309354,0.0832549128164189,0.2510487519191892,0.5098166203391018,0.6675000000000001,8.5,11.1765,71.4,85.225,5.35,440.55,0.9409203980099502
0.176230727492142,0.0901767628449184,0.2948289408936866,0.5099469027958327,0.6528750000000001,8.05,10.25325,66.65,95.65,5.05,473.425,0.944278606965174
0.1764354965908473,0.0810691944107039,0.3056814233858732,0.5101797356986311,0.688375,7.925,11.4265,71.3,101.375,4.85,491.0,0.9449004975124378
0.1417765497197164,0.0797807352536163,0.2399527469260381,0.510193022528579,0.6561250000000001,8.775,11.432375,76.825,82.25,5.475,440.55,0.9371890547263682
0.1454941813924003,0.087479389185881,0.2883107533252259,0.5108683992216455,0.621875,9.475,10.566624999999998,73.1,90.1,6.325,542.475,0.9300995024875622
0.1519899468030989,0.0940178873037137,0.2858083154815781,0.5111551704373001,0.60975,9.175,9.62225,63.525,87.475,5.775,507.775,0.932587064676617
0.148678925564957,0.0740085242264191,0.3298010671934554,0.5112243801836366,0.672875,9.2,12.214125,81.8,108.925,6.125,613.475,0.9322139303482586
0.1788575084819539,0.0952274811240996,0.3166827325637997,0.5112400916063711,0.6315,8.075,9.5075,63.8,100.925,4.925,517.95,0.9420398009950248
0.1386778275478612,0.0697256705813596,0.2858442816205831,0.5112869435353193,0.679,9.5,13.342624999999998,89.4,97.1,5.775,564.6,0.9332089552238806
0.1732373403527335,0.0771720089087405,0.3537036389578037,0.5113613968192567,0.672625,8.075,11.854,77.225,115.825,5.05,597.375,0.942537313432836
0.1411068755139718,0.0666942234013583,0.2782284493625845,0.5116082821634359,0.69475,9.325,14.066375,87.575,93.85,5.725,533.95,0.9345771144278606
0.180962884308,0.0738365801768596,0.3133126952516231,0.5117843454781896,0.7026249999999999,8.025,12.504375,80.85,103.775,4.95,501.95,0.9445273631840796
0.1479890237794932,0.0886589224616498,0.2613252926874292,0.5119047591446351,0.619125,8.775,10.005,66.175,83.8,5.55,476.05,0.9318407960199004
0.1673049941526471,0.0759603892245999,0.2921528519040929,0.5121471838560651,0.70225,8.05,12.142999999999995,79.775,98.5,4.825,489.35,0.9430348258706468
0.1527215064387987,0.0793748530582456,0.2507065025157226,0.5125855800664832,0.6775,8.45,11.902374999999996,79.6,85.975,5.275,441.65,0.9389303482587064
0.1361695292132299,0.086921702183751,0.2756335291699154,0.5126079470462019,0.623125,9.475,10.601375,69.95,88.025,6.025,531.625,0.9266169154228856
0.1486826829512171,0.0908637767939648,0.2822331960836939,0.5126313715691441,0.6061249999999999,8.975,9.723249999999998,63.725,88.2,5.825,511.4,0.9307213930348258
0.1833188853049105,0.1005515903526025,0.3572005616999696,0.5127787621130588,0.6212500000000001,8.375,9.041125,61.625,106.375,5.175,566.55,0.9396766169154228
0.1747174296864891,0.0823221504128503,0.3567198792567729,0.5130018890927381,0.67175,8.15,10.996999999999998,70.775,117.75,5.1,590.025,0.942412935323383
0.1496054148930641,0.06737235035941,0.275731274886685,0.5130024490184618,0.69475,9.4,13.547875,84.65,92.525,6.075,513.55,0.9370646766169156
0.1573654944462667,0.0899292760419315,0.2662813364148915,0.5131504793732805,0.6367499999999999,8.475,10.037125,67.9,86.925,5.175,451.925,0.9376865671641792
0.1646018868544229,0.0710563179709325,0.3218386578725295,0.5131599815194671,0.71,8.375,13.091874999999998,86.2,109.7,5.3,556.625,0.9430348258706468
0.1524995970812526,0.0686493108824546,0.2660403639473352,0.5132664858055547,0.703625,8.65,13.380749999999995,84.725,92.6,5.025,481.875,0.9378109452736318
0.1760252492315487,0.0887861790874576,0.3652470870965614,0.5133229734777115,0.63975,8.45,10.093125,65.575,113.75,5.275,611.725,0.9414179104477612
0.171760354031811,0.0745685233814204,0.3080418271935611,0.5134978553540118,0.712125,8.1,12.531874999999998,81.125,107.325,5.0,510.175,0.9437810945273633
0.1708061613525547,0.0747150374550738,0.2811949487624849,0.5136242407780282,0.696875,8.025,12.261374999999996,79.15,95.0,5.05,464.9,0.942910447761194
0.159705920490123,0.0748822053364369,0.27183433400765,0.5137626921294131,0.6842499999999999,8.275,12.192874999999995,81.95,90.425,5.1,463.725,0.943905472636816
0.144342882104335,0.0869860883483329,0.2528486818768268,0.5140898668922635,0.63125,8.75,10.379124999999998,68.6,82.175,5.45,457.85,0.9335820895522386
0.1379951744300915,0.0743524284059602,0.2782371732581488,0.5142997726146238,0.6716249999999999,9.625,12.336375,76.875,90.5,6.225,543.225,0.9278606965174132
0.1454088232594174,0.0697897653142494,0.2868737304458849,0.5143118285308671,0.6895,9.25,13.388374999999996,91.375,93.675,5.625,536.25,0.9369402985074629
0.1371096685096001,0.0828911291370807,0.2536097307455504,0.5143484780432105,0.647875,9.375,10.985124999999998,72.575,83.75,6.1,482.625,0.931094527363184
0.1720542611402327,0.1001894725157684,0.33066282762604,0.514369345634678,0.611125,8.425,8.84375,60.975,102.8,5.225,547.925,0.9356965174129354
0.1702892416400037,0.0889272639695899,0.2909928104546055,0.5144716839766141,0.650125,7.875,10.23675,68.925,98.625,4.875,479.8,0.9425373134328356
0.1525081033935978,0.0886676912656073,0.3305102497666013,0.5147061063726679,0.63825,9.025,10.224249999999998,64.475,108.375,6.1,603.85,0.932462686567164
0.1811052683684339,0.0979617421633119,0.3360056113217768,0.5150197089555202,0.6376250000000001,7.975,9.401625,64.225,105.85,5.0,535.875,0.9425373134328356
0.1794916479007388,0.084774301245628,0.3312764373445356,0.5151760897694274,0.682,7.725,10.77425,69.35,109.6,5.075,523.65,0.9453980099502488
0.1751405628980987,0.086332648413468,0.3158934775901312,0.5152672510968104,0.671875,7.975,10.833125,67.3,103.4,4.775,505.125,0.9442786069651742
0.1600197401132856,0.079756636942206,0.2636624906343147,0.5152734186758416,0.6623749999999999,8.275,11.28075,72.6,89.475,4.925,447.25,0.9400497512437808
0.1562677606294913,0.0829465045753587,0.354371922573218,0.5153138595827528,0.64525,9.1,11.051999999999998,70.35,110.45,5.9,642.6,0.933457711442786
0.178501546118604,0.0808599957280734,0.3330800726069746,0.5153415808832816,0.6908749999999999,7.85,11.258,70.95,111.45,4.975,527.825,0.9449004975124378
0.1772353862946065,0.0956493496956599,0.3157793278089431,0.5154741253631089,0.6367499999999999,7.95,9.530749999999998,62.9,101.075,5.075,506.125,0.9416666666666668
0.1435423098648285,0.0793147813645993,0.2945570636534687,0.5154900689727436,0.6515000000000001,9.65,11.6345,80.3,94.925,6.35,559.575,0.9298507462686568
0.1661944072700225,0.0942224127513754,0.2976611310907333,0.5155949667425014,0.632625,8.225,9.449249999999996,60.3,94.5,5.325,492.9,0.9399253731343282
0.133661825347313,0.069855821202505,0.2913275277467217,0.5158329708174181,0.6705,9.7,13.15075,85.35,99.925,5.925,584.8,0.9314676616915424
0.1468333420286845,0.0762198945395648,0.3156427404646029,0.515896408324333,0.6597500000000001,9.65,11.788875,76.725,101.725,6.3,600.825,0.9313432835820894
0.154394241683333,0.0967300687365149,0.2852457448671591,0.5159059433662986,0.6064999999999999,8.625,9.111999999999998,63.025,87.525,5.475,505.125,0.9340796019900498
0.1468241348416834,0.0971824914669249,0.2798880227458965,0.5159334985563149,0.610375,9.1,9.320125,65.175,88.0,5.725,503.575,0.9303482587064676
0.1753739642127671,0.0849151101060184,0.2945187385442197,0.5160235089737835,0.6775,7.825,10.7835,68.9,99.2,4.825,481.7,0.9414179104477612
0.1642687201714884,0.1026832091931919,0.3123394236893333,0.5160499804191687,0.6,8.425,8.657,63.525,95.675,5.175,527.325,0.9350746268656716
0.1809251787117157,0.0877466179170173,0.3081872295652741,0.5160661304777747,0.6645,7.825,10.380374999999995,66.875,100.875,4.975,486.775,0.9437810945273633
0.1759431908504858,0.0792521705889958,0.3632635004458273,0.5162391745349062,0.6761250000000001,8.4,11.47925,71.125,118.4,5.25,614.3,0.941044776119403
0.1773835632394779,0.0787478190562944,0.3311951057748837,0.5164293124535592,0.697625,7.975,11.88525,76.325,114.2,5.15,538.625,0.9461442786069652
0.1530479138764545,0.0941362544899746,0.2850173551296341,0.5166019187032578,0.614,9.1,9.568625,62.75,89.4,5.725,505.375,0.9304726368159204
0.1553603099036326,0.095832493838237,0.2931562809722702,0.5166142448156701,0.607,8.9,9.219125,61.525,90.7,5.7,509.75,0.9335820895522388
0.1577554082498917,0.0766562240012358,0.3478043994344138,0.5168227587391091,0.67375,9.175,12.05375,75.55,112.95,5.85,640.8,0.9361940298507464
0.1575781711674885,0.0722257720486824,0.2666638524154759,0.5169363359319145,0.6980000000000001,8.425,12.85775,81.6,90.8,5.1,458.85,0.9402985074626866
0.1485875944727919,0.0660415210186224,0.2947146123003796,0.5169854577984732,0.710125,8.85,14.067749999999998,88.85,101.075,5.375,545.25,0.9384328358208954
0.1790225991261204,0.0796917296179097,0.3219799768467166,0.517300604958326,0.696875,8.0,11.8225,74.525,110.225,5.0,515.625,0.946766169154229
0.1489183205576317,0.0735545994495852,0.3321092289783702,0.5173181612405305,0.678375,9.425,12.855625,80.875,106.775,5.925,627.425,0.9337064676616916
0.1704489746476514,0.0958470312993357,0.3131187195684213,0.5174492866733031,0.625875,8.225,9.283749999999998,60.225,97.225,5.2,516.1,0.9412935323383084
0.1725965967633624,0.0847006148516849,0.2880704159331805,0.517665254680183,0.67325,7.95,10.890875,67.15,94.475,5.1,464.075,0.9435323383084576
0.1529087159991329,0.0837497354118388,0.2505100475744026,0.5177875935397824,0.6553749999999999,8.425,10.949374999999998,69.875,85.625,5.175,442.225,0.939179104477612
0.1669804166384674,0.0849972541539614,0.2844006175552831,0.5178636538447893,0.6595000000000001,7.9,10.626875,68.775,92.45,4.95,472.875,0.9431592039800996
0.1425905195316119,0.0770742361793572,0.2426589697890141,0.5179422478887672,0.6677500000000001,8.975,11.861,75.375,80.25,5.65,448.85,0.9373134328358208
0.1440722797500461,0.0834544392696393,0.3089747716669307,0.518001189592084,0.6265000000000001,9.575,10.760749999999998,70.05,92.6,6.125,587.925,0.9279850746268656
0.1552126706428841,0.0767806698472842,0.3376478146438835,0.5181518806878351,0.672875,9.275,12.026125,77.35,112.575,6.05,623.875,0.9337064676616916
0.147976470242807,0.095842856027896,0.2857832103306983,0.5182092529944338,0.59825,8.775,9.23725,61.725,91.15,5.525,528.375,0.931592039800995
0.1841050419789164,0.0968314184977197,0.3291601902014882,0.5182424960689416,0.642625,8.025,9.261499999999998,62.575,104.175,5.275,521.925,0.9444029850746268
0.1366404548391561,0.0729059192219075,0.2582406285118598,0.5182698194546423,0.659875,9.525,12.872249999999998,84.725,85.825,5.75,509.275,0.9292288557213932
0.1615367994082565,0.0957853948610729,0.3414677862441829,0.5185080772908983,0.61025,9.1,9.5185,65.8,105.125,6.05,596.275,0.9328358208955224
0.1698055067370792,0.0993563294937208,0.3292089317803561,0.5185738206875957,0.6125,8.225,9.081625,60.1,101.0,5.25,546.1,0.9375621890547264
0.1466786031104678,0.0915722452995586,0.3201600282688377,0.5187270853170173,0.614625,9.35,10.117375,67.725,100.3,6.0,601.625,0.9284825870646768
0.1449055268950523,0.0946211995868698,0.2860763429687167,0.5187521312043855,0.611875,9.05,9.503124999999995,61.2,90.9,5.75,526.4,0.9304726368159204
0.1648997144504142,0.0832114226700269,0.3613270263842687,0.5188490183382797,0.66325,8.75,11.1515,72.45,116.375,5.275,639.725,0.935820895522388
0.1868737199983781,0.0867786703092629,0.3511470351333359,0.5188892107177749,0.669625,7.875,10.376499999999998,68.525,111.55,5.15,562.55,0.9466417910447762
0.1366068506829215,0.0806278618729584,0.2578529718665581,0.5189669999001365,0.630625,9.55,11.151374999999998,72.225,83.35,5.975,502.45,0.9288557213930348
0.1416796004139517,0.0945521566559313,0.2691320698637862,0.5190338746352183,0.61075,9.225,9.626,67.6,89.125,5.875,511.125,0.9277363184079602
0.1419358541324638,0.0819754683398699,0.3053149591954862,0.5191167642215367,0.6417499999999999,9.75,11.330375,75.3,98.075,6.35,582.4,0.9309701492537314
0.1620803653009147,0.09743629732137,0.3381097825772137,0.5195126423946045,0.625125,8.65,9.262,59.925,106.95,5.7,587.2,0.9360696517412936
0.1721952296289698,0.0970454915369067,0.293811324626456,0.5195703549628603,0.6325,8.125,9.34725,64.075,94.7,5.15,476.325,0.9396766169154228
0.1644207246312836,0.0954828144114199,0.2985592036399411,0.5200645046748199,0.62525,8.125,9.424249999999995,60.725,95.875,5.125,504.8,0.9379353233830844
0.1425039589395322,0.0877981495121913,0.257027998235355,0.5201473420801102,0.623375,9.15,10.391625,68.175,82.6,5.625,481.0,0.9293532338308456
0.1794381026101668,0.0929797424901585,0.3550792576091201,0.520202150713293,0.63825,8.0,9.661749999999998,66.25,110.95,4.975,572.9,0.9416666666666668
0.1652852696909766,0.1024414129558092,0.3252648761523677,0.5202943086214624,0.608,8.725,8.900375,59.25,99.25,5.6,543.3,0.9350746268656718
0.1443208505535103,0.0707634715435952,0.2997289460459284,0.5202986930760394,0.6841250000000001,9.5,13.245124999999998,87.3,99.275,6.05,570.575,0.9335820895522388
