beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction,weight,stage,epsilon
0.17303880158981352,0.12860526272263736,0.26265679674388237,1.2645217069180215,0.55575,7.525,6.749875,47.7,78.325,4.85,395.9,0.9419154228855721,0.001,1,3.741721898619616
0.3292625489848481,0.15921470960754802,0.5807515002047009,1.9523081648079748,0.531,6.35,5.244625,36.775,146.025,4.025,669.525,0.9554726368159203,0.001,1,3.741721898619616
0.21444053883567143,0.17179275887867906,0.5004673213625849,1.7742074919312125,0.42837500000000006,8.45,4.82975,37.1,119.65,5.65,741.775,0.932089552238806,0.001,1,3.741721898619616
0.30326317671573266,0.18026847583948985,0.7553559237268779,2.6000700866856006,0.2875,8.725,3.5323749999999996,34.525,125.0,5.075,912.275,0.9259950248756219,0.001,1,3.741721898619616
0.4629810494268968,0.15301498301311187,0.13309212631221243,3.404152291138175,0.677625,3.625,5.58025,36.225,42.675,2.05,90.475,0.9817164179104477,0.001,1,3.741721898619616
0.12988247483942483,0.19725607738492743,0.31172475878898337,3.5756165037801697,0.233,13.275,3.5137499999999995,38.0,55.55,9.0,563.8,0.87363184079602,0.001,1,3.741721898619616
0.4726173850565915,0.11069922145685783,0.5047293723462939,2.7375657302605645,0.7372500000000001,4.2,8.153125,50.25,170.975,2.375,437.55,0.9779850746268657,0.001,1,3.741721898619616
0.07452489477224714,0.09472413105414451,0.026395019797957532,2.9967203114409444,0.4915,12.45,9.293125,67.85,10.175,7.4,71.625,0.9140547263681592,0.001,1,3.741721898619616
0.34146346976230263,0.15310942731009825,0.2795204668982745,2.563852636644688,0.62375,4.525,5.501250000000001,38.85,89.95,2.625,253.25,0.9721393034825869,0.001,1,3.741721898619616
0.39515176163538995,0.16212475845968186,0.16881302298575251,3.114432652491433,0.64225,3.95,5.142,36.625,52.7,2.425,129.725,0.976865671641791,0.001,1,3.741721898619616
0.3663010212454559,0.06659906015338636,0.4095718822846899,2.3309029920067785,0.8145,4.85,14.074625000000001,88.925,144.875,2.825,402.45,0.9740049751243781,0.001,1,3.741721898619616
0.10437829246443694,0.12700940096581417,0.13865997740803584,2.2988874463239055,0.437875,10.6,6.60475,47.375,40.9,7.2,305.3,0.9053482587064678,0.001,1,3.741721898619616
0.28738269980162967,0.10192802022029947,0.01924403152967651,3.4581354693585253,0.72325,4.6,8.713624999999999,53.625,8.1,2.575,18.7,0.9784825870646767,0.001,1,3.741721898619616
0.4290693364424188,0.09597977764207667,0.2181597046132076,2.8458459250419277,0.76875,4.0,9.542999999999997,61.65,78.725,2.125,172.975,0.9794776119402986,0.001,1,3.741721898619616
0.19673320573154757,0.14423066071435198,0.20305259185775582,1.9055553785638908,0.555,6.65,5.907625,41.825,63.25,4.075,272.875,0.9483830845771145,0.001,1,3.741721898619616
0.18302238328300918,0.03808244713897009,0.3554723103063562,2.6884438111496936,0.834375,8.075,25.1055625,152.65,129.625,4.8,594.2,0.9524875621890547,0.001,1,3.741721898619616
0.1929136734046405,0.1120197873816571,0.37798351044426187,0.7896024949511262,0.5866250000000001,8.3,7.880374999999999,53.625,109.05,5.175,592.15,0.9374378109452735,0.001,1,3.741721898619616
0.17725577030419687,0.18060549913986582,0.06683502614732939,2.8948456166505636,0.4795,6.625,4.494625000000001,32.825,20.725,4.2,88.6,0.9507462686567164,0.001,1,3.741721898619616
0.15656043678863976,0.18833604129049425,0.3065580784842816,2.1745587615625483,0.34275,10.075,4.03475,34.625,65.45,6.525,493.55,0.9120646766169151,0.001,1,3.741721898619616
0.09471533053322181,0.1387759360258548,0.07161396115322818,2.7771935771941183,0.40775000000000006,10.6,5.973000000000001,45.625,23.025,6.975,162.125,0.9063432835820896,0.001,1,3.741721898619616
0.29782595688506097,0.15559444280024623,0.6401749578794146,2.07780259635479,0.49375,7.7,5.3454999999999995,39.125,154.4,5.35,843.925,0.9430348258706468,0.001,1,3.741721898619616
0.15083829750010905,0.1305211438732034,0.6474294162034863,3.6927158301870304,0.09075,5.475,1.4105,34.775,61.625,1.2,323.025,0.9343283582089551,0.001,1,3.741721898619616
0.4011659680124478,0.12246560894326228,0.6332859790877636,2.555565452377275,0.658375,5.35,7.132375000000001,47.05,192.5,3.3,659.325,0.9669154228855723,0.001,1,3.741721898619616
0.4464000616292586,0.10446801764259135,0.24316394373612873,2.8361528527369355,0.756375,3.975,8.5415,54.35,85.975,2.075,191.8,0.9794776119402986,0.001,1,3.741721898619616
0.20389666897453962,0.04638439623997236,0.5872871822993159,3.334374097537289,0.788125,10.2,20.2235625,129.25,193.075,7.375,1059.7,0.941542288557214,0.001,1,3.741721898619616
0.3686095011104816,0.16997301503309034,0.051371007020704164,3.6129207613606567,0.6212500000000001,4.0,4.9342500000000005,33.6,16.175,2.3,38.15,0.9788557213930348,0.001,1,3.741721898619616
0.46822499474251056,0.07078963298542006,0.31760330881510757,2.726059060466431,0.82875,4.075,13.248124999999996,82.25,115.5,2.125,256.0,0.9798507462686568,0.001,1,3.741721898619616
0.2340422304043761,0.07889221172773878,0.2395377213311167,1.6570809733167862,0.737875,6.175,11.580374999999998,71.825,84.475,3.65,301.975,0.9605721393034827,0.001,1,3.741721898619616
0.3394956958878688,0.06692099405641823,0.6254350160344627,2.787353892092232,0.7895000000000001,6.1,14.110249999999997,97.15,211.925,3.825,766.75,0.9667910447761194,0.001,1,3.741721898619616
0.07452489477224714,0.09472413105414451,0.026395019797957532,2.9967203114409444,0.4915,12.45,9.293125,67.85,10.175,7.4,71.625,0.9140547263681592,0.001,1,3.741721898619616
0.11587748862930579,0.09833559640947846,0.30412020631125325,2.116631359550187,0.52475,12.45,9.19575,67.575,82.775,8.3,674.375,0.8993781094527362,0.001,1,3.741721898619616
0.32100892889224925,0.13168984109830428,0.677930338621251,2.331915664017553,0.58125,7.125,6.556875,47.075,181.525,4.825,876.075,0.9516169154228855,0.001,1,3.741721898619616
0.1711514724218685,0.07152011573864918,0.5161213003834576,2.3368094054014454,0.66375,10.75,13.043375000000001,85.075,152.675,7.55,995.325,0.9269900497512438,0.001,1,3.741721898619616
0.08189680290357056,0.06593620771650603,0.23753490598408505,3.6355841736333847,0.5806250000000001,16.1,14.090875,95.85,74.325,10.6,697.175,0.8766169154228856,0.001,1,3.741721898619616
0.4687954861501924,0.060530909199532495,0.4170254347658177,2.820785978689318,0.850375,4.1,15.727999999999998,91.05,153.375,2.225,352.45,0.9796019900497512,0.001,1,3.741721898619616
0.4011659680124478,0.12246560894326228,0.6332859790877636,2.555565452377275,0.658375,5.35,7.132375000000001,47.05,192.5,3.3,659.325,0.9669154228855723,0.001,1,3.741721898619616
0.38318721619776064,0.16172330553338113,0.296339251351243,2.6241660870577053,0.623875,4.325,5.2543750000000005,36.975,93.025,2.625,251.8,0.9730099502487561,0.001,1,3.741721898619616
0.42859885067573095,0.05573821983059793,0.6053798363561513,3.1891699367765924,0.844875,4.925,16.718124999999997,104.425,217.975,2.975,617.025,0.9757462686567162,0.001,1,3.741721898619616
0.28218647992330986,0.18862655047879512,0.7786365658123627,3.059542886909584,0.1675,6.55,2.203125,29.025,103.125,2.375,692.875,0.9269900497512438,0.001,1,3.741721898619616
0.2797235311388772,0.18279350329520613,0.021456373155685517,3.6490156917257623,0.5577500000000001,4.7,4.4670000000000005,30.975,7.425,2.55,18.325,0.9764925373134329,0.001,1,3.741721898619616
0.4168786979489249,0.07112437870000703,0.5156568496983454,2.598623484009165,0.80425,4.8,12.966125,82.675,180.3,2.775,499.425,0.97636815920398,0.001,1,3.741721898619616
0.38027317006609657,0.10212717885514137,0.40080173756114346,2.303419441808271,0.7355,4.65,8.853874999999999,57.625,138.125,2.7,382.525,0.9743781094527364,0.001,1,3.741721898619616
0.15202418804231999,0.18520502788836388,0.09968220993622189,2.668594453047195,0.41525,7.55,4.289,32.425,28.1,4.825,149.225,0.9376865671641792,0.001,1,3.741721898619616
0.1405563723401398,0.13001109149675424,0.33178330391155586,1.6625345800680753,0.4615,10.5,6.474375,48.825,86.025,7.05,630.875,0.9124378109452737,0.001,1,3.741721898619616
0.32482302686803693,0.1298355251659616,0.517606976446018,2.0939041825525604,0.6307499999999999,5.575,6.588125,42.575,158.05,3.325,578.175,0.9620646766169155,0.001,1,3.741721898619616
0.4669092333343874,0.055141552152201706,0.3604309984939697,2.9290776261319826,0.8658750000000002,4.05,17.682624999999998,103.975,133.15,2.125,297.45,0.9794776119402986,0.001,1,3.741721898619616
0.0985998475464566,0.10932474691833166,0.532145266488722,3.3293214066525807,0.1,6.3,1.746,38.325,50.075,2.975,337.95,0.9199004975124379,0.001,1,3.741721898619616
0.32909990349596846,0.161115603008035,0.28400924501766805,2.5154561683226664,0.59925,4.625,5.174,35.075,85.7,2.875,256.85,0.9687810945273633,0.001,1,3.741721898619616
0.22230500453135893,0.17332036477669763,0.7647741261613772,3.5920899632108463,0.11587499999999999,4.65,1.3255000000000003,25.55,93.325,1.45,413.1,0.9480099502487562,0.001,1,3.741721898619616
0.36012513933827967,0.09932774610804407,0.25462500140792965,2.526777392383641,0.7378750000000001,4.5,8.97925,55.425,87.925,2.475,227.075,0.975,0.001,1,3.741721898619616
0.24071641977346353,0.13580754897117264,0.6731512097769682,2.6091760722104604,0.39987500000000004,11.175,5.6819999999999995,46.325,128.325,6.675,1011.15,0.9196517412935323,0.001,1,3.741721898619616
0.2455182132988492,0.08612512725981766,0.0514639501465914,3.060934618035817,0.7528750000000001,5.15,10.822875,72.375,19.725,2.9,55.9,0.9723880597014926,0.001,1,3.741721898619616
0.14644544055721595,0.0357465094055478,0.32633044912865466,2.8468664624921933,0.822625,9.375,26.503812500000002,161.05,119.95,5.725,629.85,0.9419154228855721,0.001,1,3.741721898619616
0.4537754963004238,0.16390831528466931,0.44305312229563143,2.619870143518521,0.62325,4.2,5.102375,35.325,135.15,2.525,366.45,0.9740049751243781,0.001,1,3.741721898619616
0.28351909875611425,0.038491656553865654,0.4858004111469278,3.1493521130591318,0.8612499999999998,6.275,24.724062500000002,145.0,178.75,3.85,626.85,0.9652985074626865,0.001,1,3.741721898619616
0.4687659369586484,0.10272958954760687,0.5431288113230214,2.7236499857495784,0.7470000000000001,4.325,8.733875000000001,55.925,181.45,2.55,487.45,0.9769900497512438,0.001,1,3.741721898619616
0.15761655192060145,0.10571503496756054,0.4637582486419999,2.3950007309122596,0.529625,11.925,8.422125,61.575,121.175,8.525,906.45,0.9121890547263682,0.001,1,3.741721898619616
0.1404082858777781,0.13854538107670664,0.40306669440333665,3.229269295341628,0.375,13.725,5.944125,50.525,87.675,9.625,799.5,0.8871890547263682,0.001,1,3.741721898619616
0.26749667980876934,0.1122386350242347,0.07060921231377658,3.040286158055268,0.695125,4.975,7.95425,49.65,25.225,2.925,71.175,0.9712686567164178,0.001,1,3.741721898619616
0.1010418878833329,0.19929455892964792,0.18099634989276972,3.641783637262228,0.24112499999999998,12.425,3.4584999999999995,37.05,36.8,9.25,359.225,0.8776119402985074,0.001,1,3.741721898619616
0.4010845928675501,0.0882586367187912,0.6613405356307503,2.923190218104948,0.741625,5.35,10.181624999999997,65.875,219.5,3.35,723.525,0.9713930348258707,0.001,1,3.741721898619616
0.2939329750725315,0.054875141164728886,0.091397948937124,3.1876700945332144,0.8387499999999999,4.875,17.1720625,104.8,34.4,2.6,89.55,0.9748756218905472,0.001,1,3.741721898619616
0.3653071470883072,0.1550969916249842,0.22405669566760686,2.7784643973859393,0.633625,4.45,5.382625,36.975,69.325,2.575,188.125,0.9726368159203981,0.001,1,3.741721898619616
0.32136610818713485,0.19163227396092777,0.41485796355503135,2.1499377802891657,0.518,5.425,4.312250000000001,31.65,115.75,3.375,430.375,0.9611940298507463,0.001,1,3.741721898619616
0.47505092876526056,0.11778860153907102,0.7682236202754031,3.1273218788784765,0.681875,5.55,7.463624999999999,46.825,225.825,3.625,812.95,0.969776119402985,0.001,1,3.741721898619616
0.27280892406218243,0.18225909514657004,0.24212213942011884,2.4694616776680944,0.5265,5.25,4.441625,32.65,70.825,3.15,252.025,0.9618159203980099,0.001,1,3.741721898619616
0.39490191503097155,0.08457454617491282,0.10752135644080126,3.2137418195592766,0.79425,4.025,10.8265,66.125,39.75,2.125,85.9,0.9802238805970148,0.001,1,3.741721898619616
0.48501195361616983,0.14742020693943672,0.5374638187986399,2.759043620457802,0.6601250000000001,4.1,5.85175,39.1,167.95,2.45,449.275,0.9746268656716417,0.001,1,3.741721898619616
0.13605591905187908,0.06062496183145781,0.40100792819141984,1.7645116874959281,0.701375,10.975,15.611374999999999,94.3,127.125,7.15,837.9,0.9259950248756219,0.001,1,3.741721898619616
0.07110344569122454,0.11858472988088128,0.3678683628950614,3.6460379374176064,0.11299999999999999,11.375,2.52975,45.95,37.225,6.75,437.1,0.867412935323383,0.001,1,3.741721898619616
0.24151900642281882,0.11524369865849933,0.5107908678970835,1.4431652667628254,0.6144999999999999,7.3,7.825999999999999,52.025,146.375,4.8,716.325,0.9455223880597015,0.001,1,3.741721898619616
0.14431328450104394,0.13133274361498315,0.22470208419231563,1.3439082055343106,0.506875,8.55,6.630625,48.4,69.325,5.875,398.45,0.9299751243781096,0.001,1,3.741721898619616
0.13644186065267452,0.15849125592474014,0.509635135419454,3.1293794304251317,0.18049999999999997,11.475,3.0780000000000003,37.775,68.175,6.925,701.775,0.8851990049751244,0.001,1,3.741721898619616
0.1515055359772357,0.18193852205003178,0.0829985397109696,2.7405318258864964,0.434,7.2,4.39325,35.0,24.625,4.6,121.075,0.9419154228855721,0.001,1,3.741721898619616
0.3320501666370665,0.137089473439775,0.533360686954022,1.9795791458405747,0.623375,5.725,6.390874999999999,43.525,158.375,3.925,599.925,0.9615671641791046,0.001,1,3.741721898619616
0.41784020458169613,0.0912561925362094,0.3073028767875851,2.5619342211081726,0.7725000000000001,4.25,9.972999999999999,61.9,108.675,2.3,261.95,0.9776119402985074,0.001,1,3.741721898619616
0.18254498923972146,0.17763128733993863,0.5369592078527153,2.883964810271273,0.26449999999999996,11.9,3.800875,35.575,89.775,7.075,834.425,0.8986318407960198,0.001,1,3.741721898619616
0.3541241020915768,0.1885843821227939,0.7877438407324704,2.8478417365702886,0.30724999999999997,9.3,3.74425,33.575,133.05,4.525,1003.725,0.9216417910447762,0.001,1,3.741721898619616
0.3961189715256248,0.1707111397118808,0.16029267927758967,3.1704794508179472,0.6311249999999999,4.075,4.8774999999999995,33.025,50.675,2.325,123.35,0.97636815920398,0.001,1,3.741721898619616
0.19527649498441013,0.0441134796648244,0.7730093854701086,2.552751996349235,0.389875,11.7,11.817499999999999,109.825,139.475,7.625,921.525,0.9253731343283581,0.001,1,3.741721898619616
0.3034563751965583,0.14468391434994035,0.5797789787197107,1.9375145418809299,0.5655,6.65,5.821124999999999,40.025,157.5,4.3,714.425,0.95273631840796,0.001,1,3.741721898619616
0.39418874933307874,0.1501327689628433,0.06839162868844771,3.523521724655747,0.66275,3.9,5.55225,37.25,23.05,2.225,51.35,0.9797263681592039,0.001,1,3.741721898619616
0.1155081244891512,0.18282484275931485,0.12691440295778503,2.6506460537713816,0.34587500000000004,9.6,4.237375,36.85,33.475,6.35,233.675,0.910323383084577,0.001,1,3.741721898619616
0.4156877683988676,0.17021512204394815,0.5572063893096298,2.479759610620683,0.5762499999999999,4.925,4.82825,33.55,158.675,2.875,531.125,0.9671641791044777,0.001,1,3.741721898619616
0.19032111760364467,0.10615277765817668,0.39186938869416754,0.8910297818085937,0.600125,7.95,8.2815,53.05,120.375,5.25,619.625,0.940547263681592,0.001,1,3.741721898619616
0.2340422304043761,0.07889221172773878,0.2395377213311167,1.6570809733167862,0.737875,6.175,11.580374999999998,71.825,84.475,3.65,301.975,0.9605721393034827,0.001,1,3.741721898619616
0.4387236100262126,0.1763330629155509,0.7177084825250073,2.5950336736664275,0.530875,5.825,4.74,34.15,180.5,3.575,752.725,0.9619402985074628,0.001,1,3.741721898619616
0.45254705433186754,0.18915319179753667,0.7707833934443664,2.6987452504911564,0.49212500000000003,6.175,4.32325,31.325,179.95,3.55,816.45,0.9572139303482586,0.001,1,3.741721898619616
0.4027833826159858,0.10993425204448211,0.6461847317646526,2.668501213735753,0.701,5.25,8.246125,52.9,199.925,3.3,686.425,0.9700248756218907,0.001,1,3.741721898619616
0.13263159061555901,0.1272488190491962,0.61289728458552,3.4334678202747426,0.10225,5.95,1.5230000000000001,32.075,58.95,2.25,338.775,0.9349502487562189,0.001,1,3.741721898619616
0.14405866755328145,0.18661357555592142,0.42462035926588665,3.033780303776208,0.20637499999999998,11.4,3.1715,36.075,62.3,6.925,645.625,0.8860696517412936,0.001,1,3.741721898619616
0.3760739901115926,0.10656838056968178,0.27214971761049667,2.513962563712717,0.7244999999999999,4.3,8.427,53.05,92.625,2.575,240.825,0.975,0.001,1,3.741721898619616
0.11981108475175423,0.13179866626405123,0.23185917658640795,1.949264034055845,0.44125,10.65,6.278124999999999,50.175,60.975,7.3,467.95,0.9059701492537314,0.001,1,3.741721898619616
0.30183806622650694,0.05502091851451055,0.28514122777556,2.3463446092706826,0.8265,5.25,16.893,103.075,105.15,2.975,299.25,0.9715174129353233,0.001,1,3.741721898619616
0.32405209609758806,0.10239354186415318,0.7181164428419813,2.605749403596776,0.655625,7.7,8.776124999999999,58.2,197.525,5.4,970.4,0.9533582089552238,0.001,1,3.741721898619616
0.271936975824819,0.04214107389521361,0.3766338297323879,2.8289614751427785,0.8526250000000001,5.825,22.7635625,140.8,142.175,3.4,462.25,0.9682835820895523,0.001,1,3.741721898619616
0.1406901006467507,0.04727069689677411,0.6756626140048734,2.119838695665535,0.25012500000000004,10.525,7.553125,100.05,91.525,6.425,672.85,0.9231343283582089,0.001,1,3.741721898619616
0.48802144347094883,0.19020364049439523,0.7866368253325001,2.9079521885265684,0.50875,5.7,4.324,29.925,193.7,3.55,812.675,0.9616915422885572,0.001,1,3.741721898619616
0.43341557901518507,0.1929141316410089,0.5039197221180962,2.5795354740912675,0.5574999999999999,4.55,4.23175,28.925,140.65,2.7,434.15,0.9696517412935324,0.001,1,3.741721898619616
0.3743408478854621,0.05057381597346263,0.3466872708942642,2.787156934580377,0.859125,4.575,19.248,116.15,125.6,2.525,329.25,0.9748756218905472,0.001,1,3.741721898619616
0.1512783665387531,0.13688858021082892,0.3659521722513461,1.8729774079889852,0.429875,10.65,5.98025,46.5,87.725,7.35,668.9,0.9120646766169156,0.001,1,3.741721898619616
0.3248309822559058,0.15839100515873247,0.7333754910396375,2.4665445217401336,0.43375,9.075,5.15,42.05,153.9,6.35,970.4,0.9365671641791046,0.001,1,3.741721898619616
0.3415118819753343,0.16202764979343842,0.06894916693755544,3.442608455888646,0.6325000000000001,4.1,5.227500000000001,33.3,23.125,2.5,57.25,0.9761194029850746,0.001,1,3.741721898619616
0.2648432300393154,0.08800063046891081,0.4096657478963215,1.4427717512204197,0.718,6.2,10.163,64.6,134.3,3.875,508.025,0.9600746268656717,0.001,1,3.741721898619616
0.2956500930444317,0.09443868639366149,0.01392965757994169,3.5329542886272054,0.744,4.475,9.434625,59.075,5.6,2.475,12.3,0.9808457711442786,0.001,1,3.741721898619616
0.1581765842176684,0.08191790488425175,0.4432456963276442,1.834514709718433,0.6208750000000001,10.925,11.225874999999998,75.75,125.925,7.7,870.575,0.9233830845771145,0.001,1,3.741721898619616
0.33821559857265704,0.08525735021098028,0.43391458243638725,2.1156898021693613,0.75075,5.1,10.567999999999998,66.25,152.825,3.05,465.275,0.9706467661691545,0.001,1,3.741721898619616
0.1815679661776206,0.1135215380717254,0.6487520762244726,3.3235005361297567,0.328875,12.95,5.990875,54.15,108.25,8.75,1045.425,0.9003731343283581,0.001,1,3.741721898619616
0.12549340604558798,0.09580263762720428,0.0027299551917993273,3.203265480143434,0.620625,8.2,9.557999999999998,61.95,1.975,3.7,4.7,0.9828358208955225,0.001,1,3.741721898619616
0.42531748209574816,0.1439985263436402,0.4419465378942798,2.474774427963547,0.6591250000000001,4.45,5.99825,38.65,139.225,2.675,387.525,0.9723880597014926,0.001,1,3.741721898619616
0.35737626361409436,0.07062027561301842,0.5187315991974683,2.4186702044073702,0.7924999999999999,5.2,13.207124999999996,86.2,179.875,3.075,562.05,0.9712686567164178,0.001,1,3.741721898619616
0.4842185937262151,0.14564939731918802,0.33672033538326895,2.8082333553231873,0.6755000000000001,4.0,5.7615,39.05,113.375,2.1,257.675,0.9779850746268657,0.001,1,3.741721898619616
0.3256782886202863,0.13833906506492327,0.4510207960156654,2.0181928587085687,0.6297499999999999,5.4,6.259375,40.075,141.975,3.5,481.875,0.964676616915423,0.001,1,3.741721898619616
0.22802799994576595,0.04036834470204673,0.4838116584336019,2.9612771842328094,0.8425,7.225,23.9621875,145.125,173.125,4.6,733.0,0.958955223880597,0.001,1,3.741721898619616
0.28738269980162967,0.10192802022029947,0.01924403152967651,3.4581354693585253,0.72325,4.6,8.713624999999999,53.625,8.1,2.575,18.7,0.9784825870646767,0.001,1,3.741721898619616
0.30183806622650694,0.05502091851451055,0.28514122777556,2.3463446092706826,0.8265,5.25,16.893,103.075,105.15,2.975,299.25,0.9715174129353233,0.001,1,3.741721898619616
0.1581765842176684,0.08191790488425175,0.4432456963276442,1.834514709718433,0.6208750000000001,10.925,11.225874999999998,75.75,125.925,7.7,870.575,0.9233830845771145,0.001,1,3.741721898619616
0.48492164185757525,0.09543583709609675,0.27719259711651695,2.8131687593888794,0.7761250000000001,3.8,9.379749999999998,60.275,100.75,2.0,211.8,0.9793532338308457,0.001,1,3.741721898619616
0.1820048258900927,0.19591193335150128,0.21002519875982006,2.1978784521452064,0.4175,7.275,4.0428749999999996,30.95,56.6,4.8,282.15,0.9394278606965173,0.001,1,3.741721898619616
0.2797235311388772,0.18279350329520613,0.021456373155685517,3.6490156917257623,0.5577500000000001,4.7,4.4670000000000005,30.975,7.425,2.55,18.325,0.9764925373134329,0.001,1,3.741721898619616
0.1404082858777781,0.13854538107670664,0.40306669440333665,3.229269295341628,0.375,13.725,5.944125,50.525,87.675,9.625,799.5,0.8871890547263682,0.001,1,3.741721898619616
0.4301511651889942,0.07530061500008,0.2873605391118262,2.676598693541626,0.8190000000000002,4.15,12.409999999999998,73.075,103.15,2.175,239.3,0.9786069651741294,0.001,1,3.741721898619616
0.2193738924752392,0.16856589157237273,0.3687753437051843,1.6008227380312017,0.47000000000000003,7.175,4.8825,36.025,98.45,4.4,497.425,0.9430348258706468,0.001,1,3.741721898619616
0.458427882103296,0.052131059584167375,0.5958602181467304,3.3071609137072517,0.8566249999999999,4.625,18.26325,111.25,215.225,2.8,577.025,0.977363184079602,0.001,1,3.741721898619616
0.4924768139608364,0.0947197240881852,0.27749153370357416,2.8236543232199365,0.779875,3.8,9.733249999999998,60.1,101.825,2.075,207.95,0.9808457711442784,0.001,1,3.741721898619616
0.3660040805393052,0.13606399438392758,0.7322804502180594,2.518443627097989,0.5800000000000001,7.625,6.473875,45.15,189.925,5.375,920.825,0.9523631840796021,0.001,1,3.741721898619616
0.4387236100262126,0.1763330629155509,0.7177084825250073,2.5950336736664275,0.530875,5.825,4.74,34.15,180.5,3.575,752.725,0.9619402985074628,0.001,1,3.741721898619616
0.17603800406332348,0.05830683529496779,0.22552129633502105,1.468950425605055,0.7737499999999999,7.55,16.279874999999997,98.3,83.1,4.25,352.4,0.9532338308457711,0.001,1,3.741721898619616
0.17511862988390686,0.16023976437939869,0.5135311051655455,3.067725326905046,0.32637499999999997,12.175,4.7478750000000005,41.3,96.15,8.65,885.825,0.8932835820895523,0.001,1,3.741721898619616
0.20892192416225114,0.12240073979396272,0.5933422115520793,2.5915633351118106,0.4925,11.125,7.042875,49.775,135.925,8.0,1004.7,0.9207711442786071,0.001,1,3.741721898619616
0.22802799994576595,0.04036834470204673,0.4838116584336019,2.9612771842328094,0.8425,7.225,23.9621875,145.125,173.125,4.6,733.0,0.958955223880597,0.001,1,3.741721898619616
0.424923926646368,0.055635076460109026,0.3606919276006367,2.768050801440333,0.8546250000000001,4.3,16.82525,101.4,134.1,2.3,320.5,0.9783582089552239,0.001,1,3.741721898619616
0.17511862988390686,0.16023976437939869,0.5135311051655455,3.067725326905046,0.32637499999999997,12.175,4.7478750000000005,41.3,96.15,8.65,885.825,0.8932835820895523,0.001,1,3.741721898619616
0.24897770081802578,0.11949816724144406,0.3408704461695699,1.5360942365092594,0.638625,6.225,7.365875,46.325,110.175,3.85,418.55,0.9574626865671642,0.001,1,3.741721898619616
0.21612578127365883,0.07083525692631071,0.31053770666756497,1.240931679687708,0.743375,6.8,13.103999999999996,80.025,109.7,4.05,431.625,0.9590796019900498,0.001,1,3.741721898619616
0.423146614363724,0.1689216220307783,0.3054115021293236,2.807782117808136,0.6185,4.05,4.886875000000001,31.775,94.525,2.35,241.575,0.9743781094527364,0.001,1,3.741721898619616
0.4574637068184216,0.14185056799476164,0.7585587961406579,2.9038187694192232,0.615375,5.6,6.053125,40.925,209.625,3.75,798.2,0.9661691542288559,0.001,1,3.741721898619616
