beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction,weight,stage,epsilon
0.16866450593635984,0.09602548543486546,0.3165411081102698,0.4020117992085394,0.617375,8.5,9.358625,64.175,98.45,5.35,527.975,0.9374378109452735,0.0008845966826213312,4,0.9028721458215555
0.1586697482379691,0.09649123490046274,0.38037147477520183,0.9016518328502916,0.588125,9.5,9.417499999999999,63.125,111.6,6.05,703.7,0.9300995024875623,0.0011429577337998904,4,0.9028721458215555
0.1713393551239754,0.07407161014524602,0.4049412217125144,0.893868222609463,0.68275,9.075,12.405749999999998,79.5,126.925,5.975,709.95,0.9383084577114428,0.00131397355352555,4,0.9028721458215555
0.16866436883734728,0.10156900756299042,0.3261539833637578,0.631936072002422,0.611375,8.1,8.589749999999999,57.425,101.575,5.025,537.625,0.9388059701492537,0.0008831798185708864,4,0.9028721458215555
0.16308233714181763,0.07633703331833995,0.318043189445288,0.27631379593247296,0.67775,8.75,12.058874999999997,82.375,105.625,5.525,565.725,0.9386815920398011,0.0010192862600449867,4,0.9028721458215555
0.17013175863433985,0.08065190864353716,0.4040729143841209,0.845134081210897,0.6501250000000001,9.15,11.41,77.9,121.35,6.125,712.325,0.9355721393034825,0.0012409916604147783,4,0.9028721458215555
0.17028862287928512,0.08231925837164933,0.3347397891353769,0.3562247539184559,0.673375,8.225,11.081374999999998,71.125,109.5,5.075,558.1,0.9404228855721393,0.0009652479169640343,4,0.9028721458215555
0.14922328103647148,0.08752142385358204,0.27341336673348,0.407476452647133,0.63375,8.4,10.282625,65.95,89.225,5.425,486.45,0.9354477611940298,0.0009800495929891996,4,0.9028721458215555
0.15443506484910796,0.07417718364025541,0.27503315511179444,0.3021599634305835,0.683125,8.625,12.212875,75.9,91.825,5.5,486.075,0.9365671641791046,0.0010375498904329208,4,0.9028721458215555
0.18637899197690166,0.09651087019995125,0.31402025904686887,0.6534369957449532,0.6445000000000001,7.7,9.225124999999997,63.325,101.95,4.75,491.45,0.9442786069651742,0.0008504209088028698,4,0.9028721458215555
0.19891546397396148,0.08677991593329935,0.32688348713568616,0.7771538385799377,0.6833750000000001,7.2,10.395999999999997,69.025,106.625,4.65,476.425,0.949502487562189,0.0009059704326907923,4,0.9028721458215555
0.14565129673446317,0.1034287662336795,0.2588009776447654,0.8181306761418579,0.576875,9.075,8.5785,58.3,80.15,5.825,474.225,0.9276119402985075,0.000978608524755645,4,0.9028721458215555
0.15021387100331235,0.08192540843962737,0.33034631227359873,0.5383713135328326,0.6457499999999999,9.55,11.235,71.4,105.7,6.325,610.95,0.9324626865671641,0.0011049109399034714,4,0.9028721458215555
0.16082013137413165,0.09732405794088839,0.27209369709377884,0.6050798346883145,0.611,8.275,9.310125,62.9,86.2,5.25,461.3,0.9371890547263682,0.0009036839473240218,4,0.9028721458215555
0.16878685041622862,0.08314743476005013,0.266074425858126,0.6479448151228152,0.67725,7.875,11.189124999999999,71.45,90.4,4.7,437.65,0.942412935323383,0.000947057966097025,4,0.9028721458215555
0.177759945182889,0.09321019405915973,0.2862688590230112,0.7206549402878504,0.6537499999999999,7.525,9.725,64.8,96.325,4.8,447.625,0.9456467661691544,0.0008788813054414537,4,0.9028721458215555
0.17210185457551205,0.09749947153066692,0.273153197235896,0.7136607941214748,0.632625,7.925,9.379624999999999,61.875,89.15,4.85,439.525,0.941044776119403,0.0008832081555056004,4,0.9028721458215555
0.177301294276269,0.0792852963225344,0.29538620521634995,0.6262308101160938,0.692625,7.625,11.353375,69.625,99.75,4.7,474.225,0.9449004975124378,0.0009479845980038021,4,0.9028721458215555
0.1736163942503936,0.09204810271089277,0.35700796556048825,0.48514002857986066,0.639625,8.525,10.0345,64.1,113.4,5.375,601.125,0.9386815920398011,0.0009370652302768159,4,0.9028721458215555
0.16988591951060283,0.0947933130906409,0.37281796341042,0.6468298332685173,0.616375,9.2,9.604249999999999,65.1,112.25,5.9,649.2,0.9337064676616915,0.0009957619393248492,4,0.9028721458215555
0.14935531533857185,0.08857900742080158,0.32745861440368196,0.5473031228249998,0.6295,9.475,10.497874999999999,72.6,99.4,6.2,609.175,0.9273631840796022,0.001066400794308014,4,0.9028721458215555
0.1500926534149192,0.09960319990585964,0.3215881732472705,0.7663121000213073,0.5710000000000001,9.7,8.810749999999999,59.975,91.6,6.15,571.525,0.9284825870646767,0.0010124977987944056,4,0.9028721458215555
0.14018323395972518,0.07823156092481537,0.23870722989115262,0.5313599283216838,0.65525,8.7,11.565375,77.2,81.075,5.2,444.125,0.9351990049751244,0.0010814632364731435,4,0.9028721458215555
0.17174509934423762,0.10969190268225885,0.3567172626830457,0.7265671714964378,0.58275,8.3,8.159625,55.025,105.175,5.35,583.725,0.9354477611940298,0.0009121468929323744,4,0.9028721458215555
0.16190421224903104,0.11523229447798843,0.32025154737924344,0.8435298837603833,0.55425,8.8,7.563249999999999,52.575,94.75,5.625,540.4,0.9307213930348258,0.000925232536954984,4,0.9028721458215555
