beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction,weight,stage,epsilon
0.18505055101537446,0.12150809722077509,0.3688422573165853,0.8823230401594995,0.565375,8.325,7.21275,50.7,107.25,5.575,573.65,0.9388059701492537,0.0009157135350808984,3,1.8107173404370944
0.19378998165205696,0.10935648594677945,0.46568494915864883,1.3134244885516424,0.572125,9.325,8.00925,53.825,128.45,6.375,756.375,0.9338308457711442,0.0009762460019415256,3,1.8107173404370944
0.1664139368795996,0.07963611922632285,0.20547291678223384,1.1609362610235665,0.688375,7.5,11.36,71.55,73.55,4.575,325.825,0.946766169154229,0.0010250662197134489,3,1.8107173404370944
0.2231626482482477,0.17405516550350592,0.419185090923855,1.5404542320810832,0.4585,7.6,4.6918750000000005,35.3,102.975,5.125,564.0,0.9394278606965173,0.001138929951155744,3,1.8107173404370944
0.16217902406533508,0.12404842129241885,0.1773978143091302,1.6928823206451535,0.5660000000000001,7.475,6.9498750000000005,46.025,56.95,4.625,278.05,0.9389303482587064,0.0010784480905490542,3,1.8107173404370944
0.2790595991970411,0.09297492334090846,0.520626477956143,1.729902552999554,0.6975,6.625,9.795749999999998,62.8,164.3,4.275,685.65,0.9584577114427862,0.0009103324744818844,3,1.8107173404370944
0.26164589657746923,0.13754341584389124,0.5256928191279905,1.6587199888087096,0.5518750000000001,7.05,6.08525,42.9,144.525,4.675,703.225,0.9477611940298509,0.000882375867263365,3,1.8107173404370944
0.19798997566673865,0.08424635265350575,0.44401882034238027,1.0484971783812838,0.663625,8.3,10.680625,66.15,136.775,5.575,719.925,0.9437810945273633,0.0009831250009171512,3,1.8107173404370944
0.161123578415377,0.12345884547178666,0.1921857397792303,1.543119581275905,0.56675,7.575,7.012625,48.125,62.075,4.875,300.65,0.9386815920398011,0.0010581655717962252,3,1.8107173404370944
0.26619622986107777,0.11681095446474137,0.34450469511557336,1.7070093702199838,0.662625,5.775,7.647749999999999,50.05,111.65,3.425,400.325,0.960820895522388,0.0007852202104913665,3,1.8107173404370944
0.13056301214189817,0.0745844205024441,0.28600096158997235,0.7130604399778431,0.6452500000000001,10.075,12.232499999999998,78.4,91.7,6.55,584.3,0.9256218905472636,0.0011638484827644917,3,1.8107173404370944
0.265652490432142,0.12692330864021864,0.5307619967797619,1.6664709663313018,0.5934999999999999,6.825,6.8035,47.825,151.4,4.45,696.6,0.9511194029850746,0.0008649260798580374,3,1.8107173404370944
0.1717318480249288,0.13469734380155685,0.4406958095274379,1.7920043780425787,0.45812500000000006,10.25,6.352,47.775,107.55,6.9,775.625,0.9171641791044778,0.0011239224882474716,3,1.8107173404370944
0.16524990739260897,0.09046744031952988,0.20500031513780664,1.2087072360279778,0.656875,7.525,10.0735,66.325,68.2,4.625,323.6,0.9453980099502488,0.0009959535461181107,3,1.8107173404370944
0.22553707341886026,0.14508452363727023,0.5252710713801374,1.6987163950850188,0.48025,8.75,5.7833749999999995,43.35,128.675,5.95,791.775,0.9323383084577115,0.001029753323153019,3,1.8107173404370944
0.1645932378245311,0.06819755573048521,0.42941312761853456,1.311819019991925,0.6991249999999999,9.4,13.66875,85.675,135.625,6.2,790.475,0.9343283582089551,0.001203554026416907,3,1.8107173404370944
0.14778590148345908,0.14111118748203672,0.29704850724129606,1.4459805865876136,0.45437500000000003,9.15,5.827875,45.975,80.0,6.025,525.125,0.9190298507462688,0.0011797537005041893,3,1.8107173404370944
0.17097641694547933,0.07963505951789156,0.15496706262016116,1.6954143303511071,0.70175,7.075,11.507499999999999,76.325,58.325,4.05,234.075,0.9511194029850746,0.0010919036683107904,3,1.8107173404370944
0.12228845292006929,0.08734093197624557,0.21867977383481935,0.7990224236977262,0.613875,9.5,10.360125,64.325,73.675,5.875,441.625,0.9271144278606964,0.001162890311208559,3,1.8107173404370944
0.18312009638184382,0.16860184252356744,0.2847045575099541,1.643566113529978,0.448125,7.95,4.853375,36.375,77.7,5.05,422.725,0.9330845771144279,0.0012594452585390798,3,1.8107173404370944
0.1878921706196266,0.06160849349489575,0.2856521415945969,1.2400546588091825,0.762625,7.075,15.218999999999998,94.675,103.775,4.25,433.85,0.9522388059701493,0.0010481718290338837,3,1.8107173404370944
0.20481079955559797,0.10801350135415662,0.2527616661349079,1.4829748706295576,0.64675,6.425,8.201249999999998,57.15,82.85,3.925,336.625,0.9536069651741294,0.0008670191459654334,3,1.8107173404370944
0.1593095215708646,0.1086319714459414,0.3269970990245946,0.774255973879707,0.566875,9.1,8.104625,55.875,95.95,6.0,574.4,0.9308457711442786,0.0009811397170248204,3,1.8107173404370944
0.17505098132139102,0.09213631502462828,0.3088343793241627,0.48475473920731055,0.64825,8.0,9.944874999999998,66.225,98.35,4.925,501.0,0.9426616915422887,0.0009223748862370441,3,1.8107173404370944
0.1860279968472996,0.06803002490402023,0.38863397303836084,0.9021147319172985,0.7186250000000001,8.0,13.303374999999999,84.075,129.45,5.15,628.9,0.949502487562189,0.0010469939802027297,3,1.8107173404370944
0.24173898819855555,0.06552817623181323,0.3719477893410623,1.5285488149026305,0.7715,6.375,14.19375,90.575,130.35,3.825,496.35,0.9609452736318408,0.0009820885782948412,3,1.8107173404370944
0.19841916720003508,0.06540604528300577,0.46604099335521854,1.5671712513760632,0.7383749999999999,8.275,14.184875,90.95,156.125,5.6,774.05,0.9470149253731343,0.0011519851157203336,3,1.8107173404370944
0.15038694438193956,0.1616542469413154,0.27845182131793056,1.7791109164423435,0.41500000000000004,9.55,5.088875,39.025,70.425,6.325,475.5,0.9177860696517414,0.0013916734409440753,3,1.8107173404370944
0.15415183189061457,0.0882022105497739,0.29494978360201574,0.2873818354577494,0.634625,8.775,10.165874999999998,66.175,95.65,5.6,524.875,0.9369402985074627,0.0010030284149962687,3,1.8107173404370944
0.15418188084430318,0.053427705672711934,0.2286816729402017,1.4912076342021665,0.7678750000000001,8.1,17.909062499999997,110.3,84.025,4.675,388.875,0.9485074626865673,0.0012200857832286773,3,1.8107173404370944
0.17726803511013517,0.10011216898753764,0.43020383232576936,1.1078286397644463,0.60675,9.25,8.927375000000001,57.5,127.275,5.875,736.625,0.932587064676617,0.0010020305538763561,3,1.8107173404370944
0.22862388569040687,0.1418479601492197,0.4250075803739388,1.393513518450806,0.5418749999999999,7.275,5.881124999999999,38.85,117.75,4.575,584.35,0.9452736318407959,0.0008742281363475713,3,1.8107173404370944
0.23430897324884203,0.16795157420784657,0.42106016741458907,1.6187152634540467,0.4805,6.875,4.845999999999999,36.775,111.45,4.325,558.425,0.9441542288557214,0.0010288050218018546,3,1.8107173404370944
0.20241557300835566,0.12338672228405068,0.46722673535381354,1.3358840789278443,0.5421250000000001,8.525,7.065875,48.8,126.95,6.0,735.1,0.9343283582089551,0.0009538376257982215,3,1.8107173404370944
0.2889438460127804,0.08377063768157864,0.44396942395735617,1.7815400480865842,0.72675,5.825,10.837749999999998,68.375,151.95,3.575,539.275,0.9655472636815923,0.000900166242230433,3,1.8107173404370944
0.13242019248716386,0.11546596010712201,0.30848949387034974,1.572282555830674,0.51075,10.95,7.59675,53.075,84.9,7.325,611.1,0.9128109452736318,0.0011458340229709128,3,1.8107173404370944
0.29181014240796627,0.1228688959543224,0.5600109831610117,1.7359867223431578,0.612,7.0,7.218875,48.8,160.125,4.625,717.525,0.9516169154228855,0.0008758590743485731,3,1.8107173404370944
0.16411788011851466,0.07161206719983669,0.4658306028889309,1.773068640326498,0.666625,10.475,12.841999999999999,82.75,137.475,7.0,887.85,0.9286069651741296,0.0012700027645265162,3,1.8107173404370944
0.16815121511431647,0.09032324460960413,0.4496418441620854,1.5301564058580328,0.596,10.325,9.95225,66.0,128.375,6.8,835.85,0.9288557213930348,0.0011072492289254565,3,1.8107173404370944
0.22181640046770928,0.11618876777095542,0.5512836431913147,1.796579549682499,0.5795,8.575,7.618375,51.275,153.125,5.8,859.95,0.9386815920398011,0.0010284980369985204,3,1.8107173404370944
0.26321847158726835,0.15837995565529886,0.37563639314405906,1.7771066946935161,0.5415,6.2,5.275875,36.275,108.15,3.675,453.3,0.9544776119402986,0.0008907027696629638,3,1.8107173404370944
0.14909072862672618,0.11840230491227835,0.36249247780858374,1.4451484619341741,0.5015000000000001,10.4,7.410875,50.925,97.45,6.8,679.6,0.9182835820895523,0.0010904421359445816,3,1.8107173404370944
0.19756645352528357,0.10669372814520203,0.3586944921125377,0.9029243744647324,0.6220000000000001,7.425,8.249125,56.175,112.425,4.55,532.075,0.9468905472636816,0.0008557732832018386,3,1.8107173404370944
0.22408177171719162,0.11140616442474886,0.3828755600348437,1.1294889671080444,0.6293749999999999,6.95,7.966999999999999,53.175,118.925,4.275,527.05,0.9501243781094528,0.0008068862293783417,3,1.8107173404370944
0.16839467688203547,0.05271753840115527,0.34317353230702236,1.419891297151379,0.768625,8.25,18.039125000000002,114.475,120.775,5.125,591.525,0.9441542288557214,0.001203082185098898,3,1.8107173404370944
0.27997191489355056,0.12380068851802661,0.5287149492913819,1.7352327522858206,0.6225,6.55,7.221500000000001,49.775,156.225,4.25,662.425,0.9572139303482586,0.0008427597388777252,3,1.8107173404370944
0.26311775795049225,0.13792427420646364,0.3806635503926483,1.5428078590486993,0.5820000000000001,6.275,6.310499999999999,44.7,110.725,3.925,455.725,0.9553482587064679,0.0007992079299896111,3,1.8107173404370944
0.19599877733912002,0.1668192853550099,0.300185942309596,1.6704806368824758,0.464625,7.3,4.83825,34.875,82.625,4.675,421.3,0.9370646766169154,0.0011623307617965443,3,1.8107173404370944
0.14963509486466148,0.12728270651074153,0.2623250988682692,1.16641838325243,0.522,8.825,6.923375,50.1,75.35,5.85,448.85,0.9281094527363184,0.0010745889733351425,3,1.8107173404370944
0.245464554358788,0.10196968616531027,0.28953963570993235,1.6348060340904962,0.679625,5.85,8.6095,56.075,97.75,3.625,349.675,0.9597014925373134,0.0008278365269586731,3,1.8107173404370944
0.27319758552790474,0.11770467387851064,0.3669273684837048,1.684336782529342,0.64625,5.8,7.411125,49.5,119.125,3.55,426.55,0.9609452736318408,0.0007786491912057422,3,1.8107173404370944
0.21281079816955809,0.136371469516912,0.2599762179143848,1.6448264543274507,0.58025,6.6,6.304,42.125,79.475,4.125,343.65,0.9508706467661691,0.0009096221457211025,3,1.8107173404370944
0.1647039088916231,0.13759098660777036,0.26086986790329614,1.329597091630041,0.51075,8.075,6.22375,44.9,75.775,5.35,410.65,0.9334577114427859,0.0010583695172780973,3,1.8107173404370944
0.17090264851896358,0.13280870166644718,0.34142417069230163,1.1403279258216859,0.495125,8.7,6.3545,47.9,95.05,5.525,561.95,0.9284825870646767,0.001003931627522959,3,1.8107173404370944
0.23442385044634134,0.143139461362699,0.28203446674588273,1.7849119221270742,0.57025,6.175,5.95425,39.075,88.3,3.85,348.5,0.9539800995024876,0.0008931332297110968,3,1.8107173404370944
0.256883519812338,0.08856438816682573,0.5569907258254386,1.7771143633096518,0.686,7.375,10.257499999999999,67.225,167.5,4.825,791.7,0.9542288557213932,0.0010200349242433138,3,1.8107173404370944
0.23902927302425392,0.07718028640816507,0.47332190467831226,1.4995030106838239,0.7301249999999999,6.95,11.798999999999998,76.875,155.675,4.325,659.8,0.9553482587064677,0.0009710834874529995,3,1.8107173404370944
0.2308188675549296,0.09644631026128514,0.28425953624119565,1.406352413552665,0.698375,6.275,9.553625,65.125,94.25,3.95,367.0,0.9590796019900498,0.0008405049512243637,3,1.8107173404370944
0.25879554831107726,0.10491719367616108,0.39887703891172277,1.5747486626347442,0.68375,5.95,8.70075,59.475,135.15,3.65,498.5,0.9605721393034827,0.0007868116627371239,3,1.8107173404370944
0.1512952042504358,0.10872848888789965,0.3529579071437208,0.9187900179787033,0.562625,9.425,8.03925,57.2,103.35,6.175,638.075,0.9264925373134328,0.001043912777384672,3,1.8107173404370944
0.22529832248656728,0.16661020485374423,0.3430887090722904,1.6854901753371028,0.495125,6.7,4.94,36.0,93.675,4.125,442.2,0.9466417910447763,0.001034839498108338,3,1.8107173404370944
0.15923578225975044,0.13469054449894854,0.2631082822272276,1.2838365181722395,0.518375,8.125,6.343500000000001,43.825,79.725,5.075,427.85,0.9340796019900498,0.0010657150755646442,3,1.8107173404370944
0.17615600694526296,0.15921002727188205,0.2368306887929626,1.7506590368561927,0.47624999999999995,7.275,5.192875,38.325,69.4,4.75,345.95,0.9385572139303482,0.0012175128293035534,3,1.8107173404370944
0.22208011145024967,0.08538958849989295,0.2654244947869443,1.540662069681886,0.725625,6.25,10.773625,72.3,92.35,3.525,341.8,0.9588308457711442,0.0008909354160230849,3,1.8107173404370944
0.20853762589258099,0.13370872751247573,0.3030092761574451,1.3614250494222275,0.571375,6.925,6.5435,44.975,92.15,4.3,414.775,0.9468905472636816,0.0008761755610227056,3,1.8107173404370944
0.2380683625084743,0.08963667934036137,0.2538915437796351,1.7855649484940561,0.713125,5.775,10.230124999999997,64.2,88.45,3.275,309.5,0.9619402985074628,0.0008934077828552506,3,1.8107173404370944
0.19300337208521576,0.10875600726750678,0.3861148911181384,0.9060716427018597,0.600875,7.7,7.939374999999998,53.45,117.15,4.95,596.2,0.9431592039800997,0.0008839322604023534,3,1.8107173404370944
0.13396672708812568,0.09161653795059749,0.2744866885720515,0.6482298556551851,0.6045,9.825,9.882,66.925,87.075,6.075,546.15,0.9256218905472637,0.0010904276978965812,3,1.8107173404370944
0.19278746804545954,0.06856725213135713,0.38079176359722283,0.9994968716626152,0.7317500000000001,7.45,13.490625,84.925,128.375,4.675,594.25,0.9509950248756219,0.0010159238806497484,3,1.8107173404370944
0.13666489282979327,0.12210235637669925,0.27577669899300755,1.3800990435666867,0.493,9.75,7.16875,48.825,77.325,6.475,532.425,0.9156716417910447,0.001127671806470765,3,1.8107173404370944
0.1409362914860631,0.12967132246268773,0.26744377918262763,1.278744399900577,0.499375,9.45,6.838125,49.375,77.125,6.275,481.625,0.9227611940298509,0.001139551418066092,3,1.8107173404370944
0.25795299277750633,0.1482846223114695,0.5439318169283067,1.7176216886514613,0.52125,7.375,5.68325,40.55,143.375,4.95,733.725,0.9432835820895523,0.0009573340560332509,3,1.8107173404370944
0.28728159294501754,0.11775035628319525,0.39861546920072605,1.7386179825155788,0.670875,5.7,7.7151250000000005,50.575,130.925,3.475,462.375,0.9618159203980099,0.000779018612342889,3,1.8107173404370944
0.2916449466961098,0.14414368083656104,0.44093945996710343,1.7968367643265384,0.588875,5.75,6.016875000000001,42.3,131.65,3.65,509.15,0.958457711442786,0.0008091449092477493,3,1.8107173404370944
0.22982354881849487,0.13561555808844794,0.5410999354079302,1.6922492298104568,0.497375,8.75,6.11575,45.45,135.325,5.825,802.025,0.9343283582089551,0.001003006889401038,3,1.8107173404370944
0.19253225595541482,0.12901179359214746,0.4127797319915408,1.1284452397779994,0.53075,8.625,6.698124999999999,47.325,112.45,5.7,647.95,0.9334577114427859,0.0009418772282336384,3,1.8107173404370944
0.2652840944155901,0.10113421198721673,0.49830961218172,1.5273164758089477,0.6678750000000001,6.7,8.782749999999998,58.85,151.425,4.175,650.775,0.9552238805970148,0.000855614399423832,3,1.8107173404370944
0.25162533082145194,0.11287164357571376,0.41769691102345585,1.379328581070598,0.6521250000000001,6.4,8.026499999999999,56.225,131.8,4.05,539.5,0.9568407960199006,0.0007848178600154744,3,1.8107173404370944
0.16221866446967956,0.1625516510843938,0.2726350342076924,1.6482481830564806,0.436875,8.6,5.060999999999999,37.875,71.8,5.675,436.725,0.9273631840796022,0.0013136769572327258,3,1.8107173404370944
0.12701420022186766,0.06628942271257486,0.188369766401413,1.0275658762171773,0.69875,9.25,14.383749999999997,89.35,68.4,5.7,374.8,0.9356965174129354,0.0012388219934476748,3,1.8107173404370944
0.24479375960665709,0.10055320461315875,0.44428669303178386,1.3541018194563241,0.67125,6.775,8.865374999999998,57.95,142.1,4.3,604.85,0.9552238805970148,0.0008255116137842191,3,1.8107173404370944
0.22923040868363975,0.11248471858627523,0.2505567051675982,1.6799441464935783,0.6555,6.2,7.934875,52.7,85.2,3.75,315.575,0.9592039800995025,0.0008554626817994122,3,1.8107173404370944
0.15954344262965175,0.07381709556802167,0.28295242964185563,0.40118942636909516,0.688375,8.425,12.191875,80.275,96.825,5.0,486.925,0.9402985074626866,0.0010337495301249561,3,1.8107173404370944
0.2682437719332385,0.1586287617071461,0.5330893165823649,1.706394267567222,0.5011249999999999,7.1,5.22975,38.325,136.15,4.7,679.9,0.9463930348258707,0.0009676720342382168,3,1.8107173404370944
0.20245022269982876,0.1118437623258325,0.19956584738093716,1.755012575076376,0.632375,6.575,8.012125000000001,52.6,66.725,3.975,266.05,0.9548507462686567,0.0009351999403325482,3,1.8107173404370944
0.2032022943543679,0.05902978075790789,0.34277733505951713,1.3589853567448187,0.7783749999999999,7.275,16.01775,99.325,120.575,4.3,509.8,0.9564676616915424,0.001053989855884887,3,1.8107173404370944
0.12517790338444915,0.076217101435312,0.1602412465543155,1.2082270088957794,0.6585000000000001,9.025,12.328374999999998,77.4,57.25,5.325,315.35,0.9305970149253732,0.0012242089272871332,3,1.8107173404370944
0.18551542436726104,0.10863438185203778,0.3234691239784076,0.7607115695899708,0.601625,7.75,8.126499999999998,55.45,98.55,5.05,496.375,0.9404228855721393,0.000880152285523376,3,1.8107173404370944
0.15014687804307553,0.06271171403235912,0.2549301520853495,0.7819457995869726,0.72425,8.65,14.873124999999998,94.075,90.425,5.35,454.85,0.9389303482587064,0.0011387417896905887,3,1.8107173404370944
0.206014062584509,0.08167288997017896,0.21539627724462324,1.525068829106345,0.7137499999999999,6.525,11.240624999999998,72.5,77.775,3.975,297.575,0.9569651741293532,0.000963098058225953,3,1.8107173404370944
0.2573170502428506,0.0687619767875284,0.381526338068779,1.617643634456483,0.776375,6.075,13.441749999999999,87.1,135.95,3.825,487.875,0.9630597014925373,0.0009635669234648606,3,1.8107173404370944
0.1385047460436796,0.1218213804043745,0.2903310034001637,1.3785573946720693,0.5007499999999999,9.95,7.115625,52.25,78.95,6.675,554.05,0.9144278606965175,0.0011183704076517707,3,1.8107173404370944
0.18617512644626139,0.08339504491920027,0.24198863978264135,1.1540017037258834,0.702,7.05,11.064249999999998,74.8,83.575,4.35,354.275,0.95136815920398,0.0009426824782556755,3,1.8107173404370944
0.28233571022337334,0.09273119163695978,0.3519789334792558,1.6406071310263977,0.7182499999999999,5.725,9.760874999999999,63.225,119.725,3.5,406.15,0.9630597014925373,0.0008485915519465224,3,1.8107173404370944
0.1577641770199018,0.08059522595994648,0.26109366616694557,0.5324595651648631,0.671125,8.225,11.306375,75.225,87.475,5.2,438.1,0.9421641791044777,0.0010107872267646743,3,1.8107173404370944
0.3005272589994807,0.11710347597142709,0.5064325958040062,1.7971992476794605,0.64025,6.05,7.4315,50.275,154.8,3.775,598.925,0.9583333333333333,0.000819641829524417,3,1.8107173404370944
0.19430574414676893,0.13220696757800773,0.33969097770236234,1.069563044508459,0.554875,7.775,6.537999999999999,45.55,98.575,5.05,503.175,0.9395522388059702,0.0009038037766208848,3,1.8107173404370944
0.25946168210800347,0.0986089408614601,0.4999911412635873,1.5744923768071963,0.6832499999999999,6.675,9.390249999999998,61.25,156.375,4.4,674.15,0.9560945273631841,0.0008712591688673344,3,1.8107173404370944
0.12420570799999053,0.06307605745493199,0.2507270044858862,0.9790375771597654,0.68075,10.0,14.60175,96.175,86.675,6.625,525.85,0.9240049751243781,0.0012565810410629546,3,1.8107173404370944
0.1910620954619149,0.08042861117518085,0.1973200838862229,1.5581231316098378,0.71325,6.7,11.388749999999998,72.95,71.925,3.975,283.425,0.9557213930348258,0.0009991759542970888,3,1.8107173404370944
0.2703155599250631,0.15246508178732898,0.5647960680519137,1.8089795327456668,0.5243749999999999,7.25,5.619625000000001,41.425,147.8,4.725,748.625,0.9466417910447762,0.0009796575491856378,3,1.8107173404370944
0.2139894400136479,0.07785391766979946,0.21220172291637857,1.7320256615867178,0.7372500000000001,6.3,11.946124999999999,76.45,74.75,3.65,279.4,0.9606965174129354,0.0009884918028226072,3,1.8107173404370944
0.2256768247031401,0.08621984227981504,0.28647584239144774,1.3216060483586718,0.7046250000000001,6.45,10.604999999999999,68.8,99.5,3.925,381.625,0.958084577114428,0.0008712666881310675,3,1.8107173404370944
0.14575093420962143,0.11362702715210023,0.1728479533410008,1.5096271431002601,0.562875,8.275,7.4807500000000005,52.75,55.775,5.175,295.5,0.9340796019900497,0.0011068938662445182,3,1.8107173404370944
0.1686731993021782,0.13273653358590826,0.3809004961905007,1.2962543386061458,0.49574999999999997,9.375,6.433625000000001,45.825,101.125,6.15,648.375,0.9252487562189055,0.0010464465143425947,3,1.8107173404370944
0.28778386588249166,0.1047816626943106,0.477824177514816,1.7424099635023318,0.682875,6.05,8.708625,54.75,152.8,3.75,581.475,0.9611940298507463,0.0008209317995558317,3,1.8107173404370944
0.2537795986481407,0.08537984927561391,0.4681372507956497,1.421256119094541,0.7056250000000001,6.875,10.5605,70.225,151.125,4.4,634.6,0.9575870646766169,0.0008986318043618991,3,1.8107173404370944
0.15097249143180824,0.12412098608512531,0.2736565242845514,1.1380802565278474,0.524625,8.675,6.94975,47.025,79.025,5.45,473.15,0.9286069651741293,0.0010511087846471797,3,1.8107173404370944
0.18573217780278287,0.14328474812934416,0.2217401407507823,1.6611717213701398,0.54925,6.95,6.04975,43.625,69.95,4.525,313.925,0.9456467661691542,0.0010515123660706672,3,1.8107173404370944
0.24864890558414043,0.08408263595144178,0.3092386370731557,1.5298878539255303,0.7282500000000001,6.1,10.914874999999999,66.2,109.4,3.625,386.3,0.9625621890547265,0.000873934057528802,3,1.8107173404370944
0.2745968339879361,0.08528503941171556,0.4447970602351987,1.7197036446607536,0.7213750000000001,6.05,10.505124999999998,65.475,149.6,3.55,547.775,0.964179104477612,0.0008787218141943399,3,1.8107173404370944
0.136921158752827,0.08884658111217697,0.162372621880632,1.3010411787266059,0.62525,8.675,10.220999999999998,67.825,54.725,5.125,298.75,0.9343283582089551,0.001137176607606265,3,1.8107173404370944
0.3012624866474171,0.10440621374003968,0.4328280400510105,1.7796208658564494,0.68875,5.65,8.558125,55.75,141.05,3.475,498.0,0.9644278606965175,0.0008155520143087968,3,1.8107173404370944
0.10552131524984057,0.07122464654012771,0.1972059615193285,1.3046382565024757,0.63275,10.9,12.871625,84.35,65.05,6.925,452.675,0.9164179104477611,0.0013283638278947971,3,1.8107173404370944
0.22596182404954923,0.10029181937821849,0.30734035560561646,1.402216499500228,0.674625,6.325,8.937625,58.825,105.575,3.75,403.775,0.9578358208955222,0.0008203404731533784,3,1.8107173404370944
0.14830197400870873,0.07403574216881971,0.11780767712510104,1.7741278527595656,0.6877500000000001,7.775,12.451749999999999,78.475,44.95,4.65,201.2,0.9466417910447763,0.0012356011404250713,3,1.8107173404370944
0.18282549131852419,0.1277222827940997,0.19570223419009644,1.767697920054521,0.575375,6.95,6.751124999999999,45.825,60.975,4.4,274.825,0.949502487562189,0.0010090318359206132,3,1.8107173404370944
0.12443821177433481,0.10325981040479096,0.16311154529069813,1.401323991642702,0.571,8.9,8.47875,59.275,53.725,5.775,313.825,0.9293532338308458,0.0011954160524626565,3,1.8107173404370944
0.29045529220154104,0.11283948103479984,0.487792420195282,1.7350849080572448,0.661875,6.3,7.986,56.9,155.5,3.775,601.425,0.9604477611940299,0.0008098479033274803,3,1.8107173404370944
0.23553879610735487,0.1311406685192967,0.4076958726221925,1.4623025342857228,0.57775,6.525,6.4895,42.35,118.85,4.05,531.35,0.9506218905472638,0.0008157523563717795,3,1.8107173404370944
0.22822674002261858,0.11255592140790471,0.28292241670766105,1.5931636977649215,0.6448750000000001,6.175,7.6362499999999995,49.825,91.875,3.8,360.275,0.958084577114428,0.0008243793034194906,3,1.8107173404370944
0.2844456480481383,0.10925128142020683,0.43548363343843166,1.658797487411431,0.672375,5.825,8.026999999999997,55.375,138.275,3.675,510.25,0.9614427860696517,0.0007895019832591047,3,1.8107173404370944
0.17098360171744276,0.11669751903207591,0.3373268656820716,0.8065665358960812,0.57125,8.45,7.575,51.625,98.725,5.65,549.325,0.9355721393034827,0.0009459218125792461,3,1.8107173404370944
0.16241753198460926,0.10331320657534467,0.26553777443493426,0.7474165006960883,0.612375,8.175,8.85375,58.675,84.1,5.325,436.075,0.9378109452736318,0.0009558796202747915,3,1.8107173404370944
0.22456208893783322,0.10277532941838448,0.4205645467348139,1.1195940506245008,0.6488750000000001,7.2,8.577625,56.325,130.125,4.425,592.8,0.9506218905472638,0.0008334496704281801,3,1.8107173404370944
0.14557486465815378,0.13266416415402943,0.26971425185422715,1.3950375673564688,0.47487499999999994,9.5,6.466499999999999,48.65,75.475,6.3,485.8,0.9203980099502488,0.001128649054360914,3,1.8107173404370944
0.1815028070897094,0.14706694141512078,0.4135010671992006,1.4880397452895444,0.45825000000000005,8.925,5.65,42.275,104.775,6.075,670.275,0.925,0.0010968401718000032,3,1.8107173404370944
0.21087687468152552,0.08704152522893094,0.345784242595814,1.0215975817350151,0.69725,6.975,10.6815,67.85,116.775,4.15,503.1,0.9539800995024876,0.0008639104638868397,3,1.8107173404370944
